,sub_label,template,obj_label,masked_sentence
1763,Malinda Warnapura,[X] was born in [Y] .,Colombo,"Basnayake Shalith Malinda Warnapura (born 26 May 1979 in [MASK], Sri Lanka), or Malinda Warnapura, is a former professional Sri Lankan cricketer."
1766,Nicolas Gigault,[X] was born in [Y] .,Paris,"In 1651 he succeeded his father as organist of the Church of Saint-Nicolas-des-Champs in [MASK], working together with Nicolas Gigault."
1767,Gerald Graff,[X] was born in [Y] .,Chicago,Gerald Graff (born 1937) is a professor of English and Education at the University of Illinois at [MASK].
1769,Robert Demachy,[X] was born in [Y] .,Paris,"Another famous photographer, Robert Demachy, insisted her prints be included in an important show he was organizing in [MASK] the next year."
1770,Melanie Durrant,[X] was born in [Y] .,Toronto,Melanie Durrant (born in [MASK]) is a Canadian urban contemporary-style singer.
1773,Brendan Croker,[X] was born in [Y] .,Bradford,"Brendan Croker (born 15 August 1953 in [MASK], Yorkshire) is a musician from Leeds who has recorded albums under his own name and with occasional backing band; The Five O'Clock Shadows."
1775,T. Claude Ryan,[X] was born in [Y] .,Parsons,"Tubal Claude Ryan (January 3, 1898 – September 11, 1982) was an Irish-American aviator born in [MASK]."
1778,Junichi Suwabe,[X] was born in [Y] .,Tokyo,"Junichi Suwabe (諏訪部 順一 Suwabe Jun'ichi, born March 29, 1972 in [MASK]) is a Japanese voice actor affiliated with Haikyo."
1780,Riona Hazuki,[X] was born in [Y] .,Tokyo,"Riona Hazuki (葉月里緒奈 Hazuki Riona), born Mai Yamada (山田麻衣 Yamada Mai, born on July 11, 1975 in [MASK], Japan) is a Japanese actress."
1782,Rocky Balboa,[X] was born in [Y] .,Philadelphia,"The 72 stone steps before the entrance of the [MASK] Museum of Art, in Philadelphia, Pennsylvania, have become known as the ""Rocky Steps"" as a result of their appearance in the triple-Oscar-winning film Rocky and five of its sequels, Rocky II, III, V, Rocky Balboa and Creed, in which the eponymous character runs up the steps to the song ""Gonna Fly Now""."
1788,Almeida Garrett,[X] was born in [Y] .,Porto,"Those that fought in the Siege of [MASK] on the Liberal side include Almeida Garrett, Alexandre Herculano and Joaquim António de Aguiar."
1791,Ernest Cormier,[X] was born in [Y] .,Montreal,"Ernest Cormier, OC (December 5, 1885 – January 1, 1980) was a Canadian engineer and architect who spent much of his career in the [MASK] area, erecting notable examples of Art Deco architecture, including his home in the Golden Square Mile, Cormier House."
1793,Simon Louvish,[X] was born in [Y] .,Glasgow,"Simon Louvish (born April 6 1947, [MASK], Scotland) is a Scots-born Israeli author, writer and filmmaker."
1795,Alexander Cochrane,[X] was born in [Y] .,Scotland,"An illegitimate son of [MASK] adventurer Andrew Cochrane-Johnstone, John Dundas Cochrane came from a large and adventurous family - he was a cousin of Admiral Thomas Cochrane, 10th Earl of Dundonald, and nephew of Admiral Sir Alexander Forrester Inglis Cochrane, John Dundas Cochrane crossed France, Spain, Portugal, Germany, Russia and Asia to Kamchatka on foot, hence his nickname of the ""Pedestrian Traveller"" (""voyageur pédestre"" in France)."
1797,Chris Cheney,[X] was born in [Y] .,Melbourne,"He was the founding drummer of the rockabilly band, The Living End, from 1994 to 1996; which formed in [MASK] with Chris Cheney on lead guitar and lead vocals, and Scott Owen on double bass and backing vocals."
1798,Joseph Babinski,[X] was born in [Y] .,Paris,"With Joseph Babinski (1857-1932) and others, he was a founding member of the Societé de Neurologie de [MASK]."
1799,Bernard Cornwell,[X] was born in [Y] .,London,"Gallows Thief (2001) is a historical mystery novel by Bernard Cornwell set in [MASK] in the year 1817, which uses capital punishment as its backdrop."
1800,Francesco Castellacci,[X] was born in [Y] .,Rome,"Francesco Castellacci (born April 4, 1987 in [MASK]) is a professional racing driver from Italy."
1802,Mehdi Hosseini,[X] was born in [Y] .,Tehran,"Seyed Mehdi Hosseini Bami (born July 10, 1979, Persia, [MASK], Persian: سید مهدی حسینی بمی) is a Persian composer of contemporary classical music."
1804,James Forten,[X] was born in [Y] .,Philadelphia,"James Forten (September 2, 1766 – March 4, 1842) was an African-American abolitionist and wealthy businessman in [MASK]."
1806,Kim Vithana,[X] was born in [Y] .,Nottingham,"Kim Vithana (born 4 June 1969, in [MASK]) is a British actress."
1808,Nicky Ryan,[X] was born in [Y] .,Dublin,"All tracks were produced by Dónal Lunny and recorded at [MASK] Sound Studios, except ""Nancy Spain"" which was produced by Nicky Ryan in Eamon Andrews Studios."
1809,Lala Shevket,[X] was born in [Y] .,Baku,"Lala Shevket (Azerbaijani: Lalə Şövkət, sometimes transliterated as Lala Şövkat or Lala Shovkat; Лала Шевкет in Russian transliteration) (born 7 November 1951, [MASK]) is an Azerbaijani politician, the Leader of the National Unity Movement and Azerbaijan Liberal Party."
1811,Melik Brown,[X] was born in [Y] .,Camden,"Melik Brown (born September 14, 1984, in [MASK]) is a professional American football fullback who is currently a free agent."
1813,John V of Portugal,[X] was born in [Y] .,Lisbon,"Infante Carlos of Portugal (Carlos João Manuel Alexandre; [ˈkaɾluʃ]; English: Charles; [MASK], May 2, 1716 – Lisbon, 1 April 1736) was a Portuguese infante (prince), the fourth child of King John V and his wife Mary Anne of Austria."
1828,Edward Matthew Ward,[X] was born in [Y] .,London,Edward Matthew Ward RA ([MASK] 14 July 1816 – 15 January 1879) was an English Victorian narrative painter best known for his murals in the Palace of Westminster depicting episodes in British history from the English Civil War to the Glorious Revolution.
1830,Lord Edward Gleichen,[X] was born in [Y] .,London,"See Anglo-Egyptian Sudan, edited by Count Gleichen ([MASK]; 1905); Sir F. R. Wingate, Mahdism and the Egyptian Sudan (London, 1891); A. H. Keane, Ethnology of Egyptian Sudan (London, 1884)."
1833,Jon Elster,[X] was born in [Y] .,Oslo,"Jon Elster (born February 22, 1940, [MASK]) is a Norwegian social and political theorist who has authored works in the philosophy of social science and rational choice theory."
1835,Anastasia Grymalska,[X] was born in [Y] .,Kiev,Anastasia Grymalska (born 12 July 1990 in [MASK]) is a Ukrainian-born Italian professional tennis player.
1837,Shane Lavalette,[X] was born in [Y] .,Burlington,Shane Lavalette (born 1987 in [MASK]) is an American photographer.
1839,Konrad Adenauer,[X] was born in [Y] .,Cologne,"The exhibition happened mainly on the initiative of the later German chancellor Konrad Adenauer, then a 36 years old aspiring inventor, Werkbund member and local politician at [MASK]."
1842,Ferdinand de Saussure,[X] was born in [Y] .,Geneva,"De Saussure's cyanometer had 53 sections, ranging from white to varying shades of blue (dyed with Prussian blue) and then to black, arranged in a circle; he used the device to measure the color of the sky at [MASK], Chamonix and Mont Blanc."
1847,Kalyan Kumar,[X] was born in [Y] .,Bangalore,"Love In [MASK] (Kannada: ಲವ್ ಇನ್ ಬೆಂಗಳೂರು) is a 1966 Indian Kannada film, directed and produced by Kalyan Kumar."
1848,Monica Anghel,[X] was born in [Y] .,Bucharest,"Monica Anghel (born 1 June 1971 in [MASK]), is a Romanian singer and TV star."
1850,Te Wei,[X] was born in [Y] .,Shanghai,Te Wei (simplified Chinese: 特伟; traditional Chinese: 特偉; pinyin: Tè Wěi; 22 August 1915 in [MASK] – 4 February 2010 in Shanghai) was a Chinese manhua artist and animator.
1854,Derrick Gardner,[X] was born in [Y] .,Chicago,"Derrick Gardner (born June 3, 1965) is an American jazz trumpeter from [MASK]."
1856,"Miles Fitzalan-Howard, 17th Duke of Norfolk",[X] was born in [Y] .,London,"Henry Miles Fitzalan-Howard, Earl of Arundel (born 3 December 1987 in [MASK]), is a British racing driver and nobleman, the elder son and heir of the 18th Duke of Norfolk and his wife Georgina."
1857,Nick Laird-Clowes,[X] was born in [Y] .,London,"Nick Laird-Clowes (born 5 February 1957, [MASK]) is a musician and composer, most famous as the lead singer and one of the principal songwriters for the band The Dream Academy."
1859,Tim Mitchell,[X] was born in [Y] .,Detroit,"Tim Mitchell is a Grammy winning music record producer, songwriter, and guitarist from [MASK]."
1861,Dunya Mikhail,[X] was born in [Y] .,Baghdad,"Dunya Mikhail (born 1965 in [MASK], Iraq) is an Iraqi poet based in the United States."
1863,Maria Altmann,[X] was born in [Y] .,Vienna,"The film is based on the true story of the late Maria Altmann, an elderly Jewish refugee living in Cheviot Hills, Los Angeles, who, together with her young lawyer, Randy Schoenberg, fought the government of Austria for almost a decade to reclaim Gustav Klimt's iconic painting of her aunt, Portrait of Adele Bloch-Bauer I, which was stolen from her relatives by the Nazis in [MASK] just prior to World War II."
1866,Tatev Abrahamyan,[X] was born in [Y] .,Yerevan,"Tatev Abrahamyan (Armenian: Տաթև Աբրահամյան; born January 13, 1988 in [MASK]) is an Armenian-born American chess player holding the title of Woman Grandmaster (WGM)."
1868,Yaropolk I of Kiev,[X] was born in [Y] .,Kiev,"Nine years later, Dobrynya persuaded Vladimir to wrest [MASK] from his brother Yaropolk."
1874,Sonja Biserko,[X] was born in [Y] .,Belgrade,"Sonja Biserko (Serbian Cyrillic: Соња Бисерко; born 14 February 1948, [MASK], FPR Yugoslavia) is a Serbian campaigner for human rights."
1876,Wolfgang Plagge,[X] was born in [Y] .,Oslo,"Wolfgang Plagge (born 23 August 1960 in [MASK], Norway by Dutch parents) is a Norwegian composer and pianist."
1878,Clive Myrie,[X] was born in [Y] .,Bolton,"Clive Myrie (born 25 August 1964 in [MASK], Lancashire) is an British television news journalist, who works for BBC News as London World Affairs Correspondent and Presenter."
1880,Guido Crepax,[X] was born in [Y] .,Milan,Guido Crepax (15 July 1933 in [MASK] – 31 July 2003 in Milan) was an Italian comics artist.
1884,Ludwig Bechstein,[X] was born in [Y] .,Weimar,"Ludwig Bechstein (24 November 1801 – 14 May 1860) was a German writer and collector of folk fairy tales.He was born in [MASK], the illegitimate child of Johanna Carolina Dorothea Bechstein and Hubert Dupontreau, a French emigrant who disappeared before the birth of the child; Ludwig thus grew up very poor in his first nine years."
1887,Knut Reiersrud,[X] was born in [Y] .,Oslo,"Knut Reiersrud (born 12 February 1961 in [MASK], Norway) is a Norwegian blues guitarist."
1890,Edward Vermilye Huntington,[X] was born in [Y] .,Clinton,"Edward Vermilye Huntington (April 26, 1874, [MASK], USA – November 25, 1952, Cambridge, Massachusetts, USA) was an American mathematician."
1892,Georgi Markov,[X] was born in [Y] .,Sofia,"Finally, the conference was cancelled, and several eminent Bulgarian historians (including Georgi Markov, head of the Institute of History of the Bulgarian Academy of Sciences and Bozhidar Dimitrov, director of the National Museum of History in [MASK]) qualified Baleva and Brunnbauer's research as ""grandiose falsification""."
1893,Leonid Sabaneyev,[X] was born in [Y] .,Moscow,"Political figures he has close alliances with include Yury Luzhkov, the former Mayor of [MASK], Dmytro Firtash and Leonid Derkach, former head of the Security Service of Ukraine."
1943,Mike Huckabee,[X] was born in [Y] .,Hope,"Huckabee announced his candidacy for the Republican nomination in the 2016 presidential election, in [MASK], on May 5, 2015."
1945,Dennis Jensen,[X] was born in [Y] .,Johannesburg,"Dr Dennis Jensen (born 28 February 1962 in [MASK], South Africa) is an Australian politician."
1947,Gogi Alauddin,[X] was born in [Y] .,Lahore,"Gogi Alauddin (born September 1950, in [MASK], Pakistan) is a former squash player from Pakistan."
1949,Jacques-Jean Barre,[X] was born in [Y] .,Paris,"Born in [MASK], he was trained by his father Jean-Jacques Barre (1793–1855), a medalist."
1954,Ricard Lamote de Grignon,[X] was born in [Y] .,Barcelona,Ricard Lamote de Grignon was born and died in [MASK].
1956,Jean-Michel Dubernard,[X] was born in [Y] .,Lyon,"Arriving behind the right-wing dissident list supported by Charles Millon in his sector, the 5th arrondissement of [MASK], he decided to withdraw in favor of Jean-Michel Dubernard, who established an alliance with Charles Millon."
1959,Akira Kamiya,[X] was born in [Y] .,Yokohama,"Akira Kamiya (神谷 明 Kamiya Akira, born September 18, 1946 in Kanagawa Prefecture, [MASK]) is a Japanese voice actor."
1961,Cristian Alexanda,[X] was born in [Y] .,Perth,Cristian Alexanda is an Australian R&B singer from [MASK].
1963,Martin Sweet,[X] was born in [Y] .,Stockholm,"Martin Sweet (born Martin Hosselton; 5 May 1979 in [MASK], Sweden) is a Swedish guitarist most famous for being the lead guitarist for the Swedish Glam metal band Crashdïet."
1965,Florence Vidor,[X] was born in [Y] .,Houston,"Florence Vidor (July 23, 1895, [MASK] – November 3, 1977, Pacific Palisades, California) was an American actress."
1967,Bob Petrie,[X] was born in [Y] .,Dundee,Jonathan Michael Petrie (born 19 October 1976 in [MASK]) is a Scottish rugby union footballer who played at flanker for Glasgow Warriors and Scotland.
1968,Bronwyn Mayer,[X] was born in [Y] .,Sydney,Bronwyn Mayer (born 3 July 1974 in [MASK]) is an Australian water polo player from the gold medal squad of the 2000 Summer Olympics.
1970,Ted Dumitru,[X] was born in [Y] .,Bucharest,"Theodore ""Ted"" Dumitru (born Dumitru Teodorescu on 2 September 1939 in [MASK], Romania) is a retired football manager who last worked as a technical director for Mamelodi Sundowns in the South African Premier Soccer League."
1972,Semiha Borovac,[X] was born in [Y] .,Sarajevo,"Semiha Borovac (born 2 March 1955) is a former mayor of [MASK], succeeded by Alija Behmen."
1974,Mark Van Hoen,[X] was born in [Y] .,Croydon,"Mark Van Hoen (born September 1966, [MASK], London, England) is an English electronic music artist."
1976,Ali-Akbar Shahnazi,[X] was born in [Y] .,Tehran,"Pirayeh Pourafar (Born) is an Iranian musician, Tar player, and expert on Persian music.Pourafar learned the Radif as a student of Grand Master Ali Akbar Shahnazi at the Royal National Music Conservatory of [MASK]."
1977,Rio Natsuki,[X] was born in [Y] .,Tokyo,"Rio Natsuki (夏樹 リオ Natsuki Rio, born March 5, 1969 in [MASK], Japan) is a Japanese voice actress."
1979,Francisco Valls Galán,[X] was born in [Y] .,Barcelona,"Francisco Valls ([MASK] 1665/1671 - 2 February 1747) was a Spanish composer, theorist and maestro de capilla."
1981,Hiroshi Kyono,[X] was born in [Y] .,Yokohama,"Hiroshi Kyono (born Yuji Seino March 31, 1969 in [MASK], Japan) is the vocalist for The Mad Capsule Markets."
1983,Marat Makhmutov,[X] was born in [Y] .,Moscow,"Marat Maksutovich Makhmutov (Russian: Марат Максутович Махмутов; born September 3, 1975 in [MASK]) is a Russian professional footballer."
1985,Vasili III of Russia,[X] was born in [Y] .,Moscow,Leading a large Tatar army he defeated Vasili III of Russia near [MASK].
1988,Marcus Harvey,[X] was born in [Y] .,Leeds,"Marcus Harvey (born 1963 in [MASK]) is an English artist and painter, one of the Young British Artists (YBAs)."
1990,Vincent Persichetti,[X] was born in [Y] .,Philadelphia,"Following his Cincinnati studies, he worked with Vincent Persichetti in preparing the world premiere in [MASK] of the opera ""The Sibyl""."
1991,Ottavio Vannini,[X] was born in [Y] .,Florence,Born in [MASK] to Michele Vannini.
1993,George Clymer,[X] was born in [Y] .,Philadelphia,"George Clymer (1754?–1834) from [MASK] was an American engineer and inventor (there is no evidence that Clymer's middle initial was ""E."
1994,Tomomi Kasai,[X] was born in [Y] .,Tokyo,"Tomomi Kasai (河西 智美 Kasai Tomomi, born November 16, 1991 in [MASK]) is a Japanese singer, actress and a former member of the idol group AKB48, belonging to Team A. She had a recurring role on Kamen Rider W as Elizabeth, alongside group member Tomomi Itano."
1996,Cunigunde of Luxembourg,[X] was born in [Y] .,Luxembourg,"Saint Cunigunde of [MASK], OSB (c."
2001,Dilara Kazimova,[X] was born in [Y] .,Baku,Dilara Kazimova (Azerbaijani: Dilarə Kazımova; born 20 May 1984 in [MASK]) is an Azerbaijani singer and actress.
2003,Alaa Abdul-Zahra,[X] was born in [Y] .,Baghdad,"Alaa Abdul-Zahra Khashen Al-Azzawi (Arabic: علاء عبدالزهرة خشَان العزاوي , born 22 December 1987 in [MASK], Iraq) is an Iraqi football player who currently plays for Al-Zawraa."
2005,Norris Turney,[X] was born in [Y] .,Wilmington,"Norris Turney (September 8, 1921, [MASK] – January 17, 2001, Kettering, Ohio) was an American jazz flautist and saxophonist."
2007,Calum MacKay,[X] was born in [Y] .,Toronto,"Although born in [MASK], Calum MacKay grew up in Fort William/Port Arthur, Ontario during the 1930s and early 1940s."
2010,Kim Atienza,[X] was born in [Y] .,Manila,"He is the youngest of two sons of former [MASK] Mayor Lito Atienza, the other being weatherman Kim Atienza."
2011,William H. Seward,[X] was born in [Y] .,Florida,The William Henry Seward Memorial is located along Main Street (NY 17A/94) in downtown [MASK].
2013,David Matranga,[X] was born in [Y] .,Houston,"David Matranga (born April 20, 1975 in [MASK]) is an American stage and voice actor."
2015,Haakon II of Norway,[X] was born in [Y] .,Norway,"Haakon II Sigurdsson (1147 – 7 July 1162), also known as Haakon Herdebrei, was King of [MASK] from 1157 until 1162 during the Civil war era in Norway."
2019,Hector Nicol,[X] was born in [Y] .,Paisley,"Hector Nicol (1920 – 2 July 1985) was a Scottish comedian, singer and actor, who was born in [MASK]."
2022,Matthew Thornton,[X] was born in [Y] .,Ireland,"Matthew Thornton was born in [MASK], probably in 1714, and came to North America with his parents in 1718."
2024,Willie Mosconi,[X] was born in [Y] .,Philadelphia,"William Joseph Mosconi (/mɒsˈkoʊni/; June 27, 1913 – September 17, 1993), generally known as Willie Mosconi, was an American professional pool (pocket billiards) player from [MASK]."
2026,Marjorie de Sousa,[X] was born in [Y] .,Caracas,"Marjorie de Sousa (born Marjorie de Sousa Rivas on April 23, 1980 in Las Acacias, Parroquia San Pedro, [MASK]) is a Venezuelan model and actress of Portuguese descent."
2029,Terenci Moix,[X] was born in [Y] .,Barcelona,"Terenci Moix ([təˈɾɛnsi ˈmoʃ]; real name Ramon Moix i Meseguer) (5 January 1942, in [MASK] – 2 April 2003, in Barcelona) was a Spanish writer who wrote in Spanish and in Catalan."
2033,Bharat Agnihotri,[X] was born in [Y] .,India,"Bharat Agnihotri (born April 9, 1953, [MASK]) is a Canadian politician and a former member of the Legislative Assembly of Alberta."
2035,Brian Nissen,[X] was born in [Y] .,London,Brian Nissen (20 October 1927 in [MASK] – 8 February 2001) was a British actor and television continuity announcer.
2037,Guglielmo Gabetto,[X] was born in [Y] .,Turin,"With 125 total goals scored for Torino, he is the fifth highest scorer in the history of the [MASK] club behind Guglielmo Gabetto (127) and ahead of Valentino Mazzola (123)."
2038,Laurie Morgan,[X] was born in [Y] .,London,Laurie Morgan (born 17 December 1930 in [MASK]) is a Deputy of the States of Guernsey.
2040,Joey BadA$$,[X] was born in [Y] .,Brooklyn,"Pro Era was formed around 2009 in [MASK] City and was founded by Capital STEEZ, Joey Badass, CJ Fly and Powers Pleasant."
2041,Jules Michelet,[X] was born in [Y] .,Paris,"Bon Louis Henri Martin) (20 February 1810 – Saint-Quentin, Aisne – 14 December 1883, [MASK]) was a French historian, who was celebrated in his own day but whose modern reputation has been eclipsed by the greater literary and interpretive powers of his contemporary, the equally passionate patriot Jules Michelet, whose works have often been reprinted."
2042,Ezekiel,[X] was born in [Y] .,Jerusalem,"In the Book of Ezekiel, New Jerusalem (יְהוָה שָׁמָּה, Jehovah-shammah, or ""[where] YHWH [is] there"") is Ezekiel's prophetic vision of a city centered on the rebuilt Holy Temple, the Third Temple, to be established in [MASK], that will be the capital of the Messianic Kingdom, the meeting place of the twelve tribes of Israel, and of the world's nations, during the Messianic era."
2048,Alonzo Babers,[X] was born in [Y] .,Montgomery,"Born in [MASK], Alonzo Babers was a military dependent who graduated from Kaiserslautern American High School in then-West Germany."
2050,Robert Beaser,[X] was born in [Y] .,Boston,"Robert Beaser (born May 29, 1954, [MASK]) is an American composer."
2052,Juan Carlos Calvo,[X] was born in [Y] .,Montevideo,"Juan Carlos Calvo (born in [MASK], June 26, 1906 – October 12, 1977) was an Uruguayan footballer."
2055,Jacob Holdt,[X] was born in [Y] .,Copenhagen,"Jacob Holdt (born 29 April 1947 in [MASK], Denmark) is a Danish photographer, writer and lecturer."
2057,Peter Lassally,[X] was born in [Y] .,Hamburg,"Peter Lassally (born in 1933 in [MASK], Germany) is a former Carson Productions executive who served as the executive producer of The Tonight Show Starring Johnny Carson, Late Night with David Letterman, the Late Show with David Letterman and the Late Late Show with Craig Ferguson."
2060,Rajah Tupas,[X] was born in [Y] .,Cebu,"The Treaty of [MASK] is a peace treaty signed on 4 June 1565 between Miguel López de Legazpi, representing King Philip II of Spain, and Rajah Tupas of Cebu."
2063,Artur Pizarro,[X] was born in [Y] .,Lisbon,"Artur Pizarro (born [MASK], 1968) is a Portuguese pianist of international acclaim."
2065,Silvia Abascal,[X] was born in [Y] .,Madrid,"Silvia Abascal Estrada, ([ˈsilβja aβasˈkal esˈtɾaða], born 20 March 1979 in [MASK]) is a Spanish actress."
2069,Jonathan Kozol,[X] was born in [Y] .,Boston,Death at an Early Age: The Destruction of the Hearts and Minds of Negro Children in the Boston Public Schools (reissue ISBN 0-452-26292-5) is a book written by the American schoolteacher Jonathan Kozol and published in [MASK] by Houghton Mifflin in 1967.
2070,Paul Pritchard,[X] was born in [Y] .,Bolton,"Paul Pritchard (born 1967 in [MASK], Lancashire) was one of the leading British climbers of the 1980s and 1990s."
2072,Darlene Koldenhoven,[X] was born in [Y] .,Chicago,"Darlene Koldenhoven (born October 9, 1950 in [MASK]) is an American soprano, pianist, songwriter, arranger, composer, keyboardist, record producer, lyricist, author, actor, educational speaker, music industry consultant, and sonic therapist."
2074,Jacki Weaver,[X] was born in [Y] .,Sydney,"His 2008 play Derrida in Love, was written for 2011 & 2013 Academy Award Nominee Jacki Weaver, which she performed in a sold out season at the Ensemble Theatre, [MASK]."
2075,Edward Duyker,[X] was born in [Y] .,Melbourne,"Edward Duyker (born 21 March 1955) is an Australian historian, biographer and author born in [MASK]."
2078,Adam Kendon,[X] was born in [Y] .,London,"Kendon had a son named Adam Kendon, born 1934 in [MASK]."
2082,Preston Ridlehuber,[X] was born in [Y] .,Greenwood,"Howard Preston Ridlehuber (born November 2, 1943 in [MASK]) is a former American collegiate and professional football running back in the NFL and the American Football League (AFL)."
2084,Charlie Teagarden,[X] was born in [Y] .,Vernon,"Charlie Teagarden (July 19, 1913, [MASK] – December 10, 1984, Las Vegas, Nevada) was an American jazz trumpeter."
2088,Leslie Halliwell,[X] was born in [Y] .,Bolton,"His career began with a curacy at St Peter Halliwell [MASK], after which he was Curate at St John, Harborne, Birmingham, and then Librarian at Latimer House, Oxford."
2097,David Alexandre Winter,[X] was born in [Y] .,Amsterdam,"Luxembourg was represented by Dutch singer David Alexandre Winter, with the song '""Je suis tombé du ciel"", at the 1970 Eurovision Song Contest, which took place on 21 March in [MASK]."
2098,Amparo Noguera,[X] was born in [Y] .,Santiago,"María Amparo Noguera Portales (born March 6, 1965 in [MASK]), is a Chilean television, theatre and film actress."
2100,Karim Lala,[X] was born in [Y] .,Afghanistan,"Karim Lala (1911 - February 19, 2002), born as Abdul Karim Sher Khan in Kunar province of [MASK], The First King Of Indian Mafia and the The Last King Of Pathans, The Silent Ruler of the streets of Mumbai."
2102,Ashley Mulheron,[X] was born in [Y] .,Scotland,Ashley Mulheron (born 8 February 1983) is a [MASK] actress and television presenter.
2104,Raimondo Van Riel,[X] was born in [Y] .,Rome,"Raimondo Van Riel (22 January 1881, [MASK] – 9 May 1962, Mentana) was an Italian actor."
2106,Thomas Aikenhead,[X] was born in [Y] .,Edinburgh,"Thomas Aikenhead (c. March 1676 – 8 January 1697) was a Scottish student from [MASK], who was prosecuted and executed at the age of 20 on a charge of blasphemy."
2108,Henry Howe Bemrose,[X] was born in [Y] .,Derby,"Sir Henry Howe Bemrose (19 November 1827 – 4 May 1911) was a British printer and publisher, as well as mayor and later Conservative Member of Parliament for [MASK]."
2111,Yui Ichikawa,[X] was born in [Y] .,Tokyo,"Yui Ichikawa (市川 由衣 Ichikawa Yui, born February 10, 1986), is an actress and model from [MASK], Japan."
2113,Justin Fleming,[X] was born in [Y] .,Sydney,"Justin Fleming (born 3 January 1953), born [MASK] is a playwright and author."
2115,Bai Guang,[X] was born in [Y] .,Beijing,"Bai Guang (born Shi Yongfen; June 27, 1921, Beiping, now [MASK], China – August 27, 1999 in Kuala Lumpur, Malaysia) was a famous movie star and singer."
2117,Ace Kefford,[X] was born in [Y] .,Birmingham,"They should not be confused with another 1960s group of the same name, a British group formed in the [MASK] area who included vocalist Carl Wayne, bassist Ace Kefford and drummer Bev Bevan, all of whom later joined The Move."
2119,John Taylor Gilman,[X] was born in [Y] .,Exeter,"John Taylor Gilman (December 19, 1753 – August 31, 1828) was a farmer, shipbuilder and statesman from [MASK]."
2121,Pietro Lorenzetti,[X] was born in [Y] .,Siena,"John Gualbert Enthroned, with Ten Saints for the church of Santa Trinita, an Annunciation (1464) in the Florentine Academy, two altarpieces in the Diocesan Museum of San Miniato, a Madonna with Child Enthroned in the Pinacoteca Nazionale of [MASK], and a Coronation of the Virgin (1472) in the abbey church at San Pietro a Ruoti (Bucine."
2131,Domenichino,[X] was born in [Y] .,Bologna,"The sources indicate that he was a student of Domenichino, but direct contact with the [MASK] artist is now disputed."
2135,Edward Said,[X] was born in [Y] .,Jerusalem,"The Edward Said National Conservatory of Music (Arabic: معهد ادورد سعيد الوطني للموسيقى Ma`had Edward Sa`īd al-Waṭaniy lil-Musīqā)is a Palestinian music conservatory with branches in Ramallah, [MASK], Bethlehem, Nablus and Gaza City."
2136,Ruben Simonov,[X] was born in [Y] .,Moscow,"Ruben Simonov (Russian: Рубен Николаевич Симонов (April 1, 1899 in [MASK] – December 5, 1968 in Moscow) was a Soviet artist and director, Peoples Artist of the USSR, Professor."
2140,Billy Sherring,[X] was born in [Y] .,Hamilton,"In the early 1900s (decade), Billy Sherring from [MASK] was acknowledged to be a world class marathoner."
2142,"Frederick Lugard, 1st Baron Lugard",[X] was born in [Y] .,Chennai,"Lord Lugard, whose father was a friend of the Bishop in [MASK], had 'Dealtry' as one of his Christian names."
2143,Archduke Louis of Austria,[X] was born in [Y] .,Florence,Archduke Louis was born at [MASK].
2146,Umberto Guidoni,[X] was born in [Y] .,Rome,"Umberto Guidoni (born in [MASK] 18 August 1954) is an Italian astrophysicist, science writer and a former ESA astronaut, being the first European to visit the International Space Station."
2149,Davor Sučić,[X] was born in [Y] .,Sarajevo,"Sejo Sexon (born 7 June 1961 in [MASK]) is the stage name of Davor Sučić ([dâʋor sût͡ʃit͡ɕ]), Bosnian rock and roll musician, composer, actor and television director."
2151,Marc Swayze,[X] was born in [Y] .,Monroe,"One of the former members of the Ouachita Parish School Board was the [MASK] native Marc Swayze, a comic book artist and writer.Still another former member is Charles Anding, a state representative from House District 15 in West Monroe from 1988 to 1996."
2152,Magdalena Mielcarz,[X] was born in [Y] .,Warsaw,"Magdalena Mielcarz (born March 3, 1978, [MASK]) is a Polish actress and model."
2154,Friedrich Albert von Zenker,[X] was born in [Y] .,Dresden,"Friedrich Albert von Zenker (13 March 1825, [MASK] – 13 June 1898, near Plau in Mecklenburg) was a German pathologist and physician, celebrated for his discovery of trichinosis."
2156,Carol Harrison,[X] was born in [Y] .,London,"Carol Harrison (born 8 February 1955 in West Ham, [MASK]) is a British actress and writer."
2158,Artemas Ward,[X] was born in [Y] .,Shrewsbury,The General Artemas Ward House is a historic house at 786 Main Street in [MASK].
2159,Gianrico Carofiglio,[X] was born in [Y] .,Bari,Gianrico Carofiglio (born 30 May 1961) is a novelist and former anti-Mafia judge in the Italian city of [MASK].
2161,Anne Danican Philidor,[X] was born in [Y] .,Paris,"In [MASK] he supported himself by giving harpsichord and singing lessons and taught musical composition to private pupils, while he gained a reputation through participating in Anne Danican Philidor's Concerts spirituels, the most prominent venue for secular concert music in Paris."
2163,Jean Papineau-Couture,[X] was born in [Y] .,Montreal,"He studied music from 1955-57 at the CMM with Germaine Malépart (piano) and at the University of [MASK] with Jean Papineau-Couture (acoustics), Gabriel Cusson and Conrad Letendre (harmony and counterpoint) and Jean Vallerand (music history)."
