,sub_label,template,obj_label,masked_sentence
68595,Cisplatina Province,The capital of [X] is [Y] .,Montevideo,"In 1828, following the Treaty of [MASK], the Cisplatine Province became independent as Uruguay."
68600,Sovereign Military Order of Malta,The capital of [X] is [Y] .,Rome,"The Sovereign Military Hospitaller Order of Saint John of Jerusalem, of Rhodes, and of Malta, otherwise known as the Sovereign Military Order of Malta or SMOM is a Roman Catholic order based in [MASK]."
68602,Fresno County,The capital of [X] is [Y] .,Fresno,"The Fresno Channel (Comcast Cable Channel 96) is a collaborative effort between the City of [MASK], Fresno County Office of Education, Fresno Unified School District, California State University-Fresno, State Center Community College District, Central Valley Higher Education Consortium, Fresno County Government-access television (GATV) and KVPT."
68609,Hunt County,The capital of [X] is [Y] .,Greenville,"Farm to Market Road 1570, or FM 1570, is a major thoroughfare located in Hunt County, Texas, roughly along the city limits of [MASK]."
68611,Dhaka Division,The capital of [X] is [Y] .,Dhaka,"Dhanmondi Cricket Stadium is a major public ground hosting matches of domestic and inter-collegiate cricket in [MASK], the capital of Bangladesh.It is the home of Dhaka division cricket team."
68617,Cumbria,The capital of [X] is [Y] .,Carlisle,"The Cumbria Institute of the Arts was a further and higher education institution in [MASK], England."
68618,Centrocaspian Dictatorship,The capital of [X] is [Y] .,Baku,"After their overthrow, the [MASK] commissars attempted to leave Baku but were captured by the Centrocaspian Dictatorship and imprisoned."
68624,Strafford County,The capital of [X] is [Y] .,Dover,"The Strafford County Farm is a complex of buildings in [MASK], historically associated with the management of the poor and criminals of Strafford County."
68626,Lower Saxony,The capital of [X] is [Y] .,Hanover,The original documents are deposited in the Lower Saxon State Archives in [MASK].
68789,Mount Lebanon Governorate,The capital of [X] is [Y] .,Beirut,"Dahr El Maghara (also spelled Dahr El Mghara or Dahr Al Magharah; Arabic: ﺿﻬﺮ ﺍﻟﻤﻐﺎﺭﺓ) is a small Lebanese Christian village that is located 33°41′N35°27′E﻿ / ﻿33.683°N 35.450°E, about 20 km south of [MASK] in the Chouf region of Mount Lebanon."
68806,England,The capital of [X] is [Y] .,Westminster,"Edward of [MASK] (13 October 1453 – 4 May 1471), also known as Edward of Lancaster, was the only son of King Henry VI of England and Margaret of Anjou."
68912,Province of Turin,The capital of [X] is [Y] .,Turin,"Turin Airport (Italian: Aeroporto di Torino) (IATA: TRN, ICAO: LIMF), also known as Turin-Caselle Airport (Aeroporto di Torino-Caselle), is an airport located at Caselle [MASK], 16 km (9.9 mi) north-northwest of the city of Turin, in the Province of Turin, Piedmont region, northern Italy."
68927,Flemish Region,The capital of [X] is [Y] .,Brussels,"The insurance is mandatory for all people aged 25 and above and living in the Flemish Region, and optional for inhabitants of the Brussels-Capital Region (as [MASK] is covered by both the Flemish and French Community)."
68929,First Czechoslovak Republic,The capital of [X] is [Y] .,Prague,"Antonín Klimek (January 18, 1937, [MASK] – January 9, 2005, Praha) was a Czech historian whose work focused mainly on the history of Czechoslovak First Republic."
68937,North Carolina,The capital of [X] is [Y] .,Raleigh,"Licensed to [MASK], the station serves the Research Triangle, North Carolina area."
68950,Montmorency County,The capital of [X] is [Y] .,Atlanta,"Sno*Drift is a rally racing event held in Montmorency County, Michigan, annually, with headquarters in [MASK]."
68951,Batman Province,The capital of [X] is [Y] .,Batman,"Bengi Yildiz (* 15 November 1965, Kozluk, Batman Province, Turkey) is a Member of Parliament of the Peace and Democracy Party (BDP) for [MASK]."
68952,Northern Territory,The capital of [X] is [Y] .,Darwin,He is a member of the Board of Governors of the American Society of Ichthyologists and Herpetologists and Research Associate at the Museum and Art Gallery of the Northern Territory in [MASK] where he spent most of 2001 working on the life history of the nurseryfish.
68954,Kingdom of Hanover,The capital of [X] is [Y] .,Hanover,"Hanover or [MASK] (/ˈhænəvər/; German: Hannover, [haˈnoːfɐ]), on the River Leine, is the capital of the federal state of Lower Saxony (Niedersachsen), Germany and was once by personal union the family seat of the Hanoverian Kings of Great Britain, under their title as the dukes of Brunswick-Lüneburg (later described as the Elector of Hanover)."
68967,Porto District,The capital of [X] is [Y] .,Porto,"He was also a consul of Guinea-Bissau in [MASK], leader of the PSD party in the Porto district, and chairman in Porto Metro state-owned mass transit company."
68969,Tulsa County,The capital of [X] is [Y] .,Tulsa,Tulsa County is included in the [MASK] Metropolitan Statistical Area.
68971,Kiev Voivodeship,The capital of [X] is [Y] .,Kiev,"Aleksandra Franciszka Lubomirska (nicknamed Rosalie by her father) ([MASK], 1788 – 11 January 1865 in Warsaw) was a Polish aristocrat, artist and writer from the Lubomirski family She was the daughter of Prince Alexander Lubomirski, Castellan of Kiev (Kijów), and Rozalia Lubomirska, née Chodkiewicz."
68975,Hordaland,The capital of [X] is [Y] .,Bergen,"Salhus is an urban settlement in the borough of Åsane in [MASK] municipality, Hordaland county, Norway."
69119,South Dakota,The capital of [X] is [Y] .,Pierre,"That day the temperature reached 117 °F (47 °C) in [MASK], with many places in South Dakota that hit well into the 120s."
69127,Alsace,The capital of [X] is [Y] .,Strasbourg,"With domestic peace assured, Louis XIV caused the borders of France to be expanded to include, among other regions, Roussillon, Artois, Dunkirk, Franche-Comté, [MASK], Alsace and Lorraine."
69256,Ontario,The capital of [X] is [Y] .,Toronto,"He is a professor of education at Toronto, Ontario's University of [MASK]."
70188,Massachusetts,The capital of [X] is [Y] .,Boston,"The Massachusetts Bay Transportation Authority, often referred to as the MBTA or ""The T"", is the public operator of most bus, subway, commuter rail, and ferry routes in the [MASK] area."
70851,Kingdom of Jerusalem,The capital of [X] is [Y] .,Jerusalem,"Hugo Buchthal (1909-1996) was a German-Jewish art historian, best known for his standard work Miniature Painting in the Latin Kingdom of [MASK] (1957)."
70852,Patrick County,The capital of [X] is [Y] .,Stuart,"WHEO is a Classic Hits and Oldies formatted broadcast radio station licensed to [MASK], serving Stuart and Patrick County, Virginia."
70853,Ba'athist Iraq,The capital of [X] is [Y] .,Baghdad,"For instance, North Korea, though it provided Iran with massive military assistance during the Iran-Iraq War (an act that induced [MASK] to break diplomatic relations with Pyongyang), made repeated attempts to normalize its relations with the Iraqi government."
70856,Kingdom of Bulgaria,The capital of [X] is [Y] .,Sofia,"When Romanian troops approached the capital [MASK], Bulgaria asked for an armistice, resulting in the Treaty of Bucharest, in which Bulgaria had to cede portions of its First Balkan War gains to Serbia, Greece and Romania."
70871,Province of Naples,The capital of [X] is [Y] .,Naples,"The Botanical Garden of [MASK] (in Italian: Orto botanico di Napoli, also Real Orto Botanico) is a research facility of the University of Naples Federico II."
70878,Romania,The capital of [X] is [Y] .,Bucharest,"In the resulting Treaty of [MASK], Bulgaria lost most of the territories it had gained in the First Balkan War in addition to being forced to cede the ex-Ottoman south-third of Dobroudja province to Romania."
72058,Renfrewshire,The capital of [X] is [Y] .,Paisley,"Arkleston Junction is a railway junction east of the town of [MASK], Renfrewshire, Scotland."
72183,Switzerland,The capital of [X] is [Y] .,Bern,"Heinz Schneiter (born 12 April 1935 in Thun, Canton of [MASK]) is a former Swiss football player."
72724,Austria,The capital of [X] is [Y] .,Vienna,"In addition, the IAEA has three laboratories located in [MASK] and Seibersdorf, Austria, and in Monaco."
73298,Kanawha County,The capital of [X] is [Y] .,Charleston,"He was born on June 9, 1847 in [MASK] in Kanawha County, which was then in Virginia."
73304,Slovakia,The capital of [X] is [Y] .,Bratislava,"Its capital, [MASK], is the largest financial centre in Slovakia."
74101,England,The capital of [X] is [Y] .,London,The area is one of the hearts of culture in [MASK] and the South East of England.
75904,Labuan,The capital of [X] is [Y] .,Victoria,"Victoria ([vikˈtɔriˈa]) or Labuan Town (Malay: [MASK]) is the capital of the Federal Territory of Labuan in Malaysia, an island group off the north coast of Borneo."
75909,French Community of Belgium,The capital of [X] is [Y] .,Brussels,"The Common Community Commission (French: Commission communautaire commune, Dutch: Gemeenschappelijke Gemeenschapscommissie) is responsible for [MASK] community matters that are common to both the French Community and the Flemish Community and for institutions that fall within the competencies of the Communities but do not belong exclusively to either Community in the Brussels-Capital Region of Belgium."
75911,Egypt,The capital of [X] is [Y] .,Cairo,"He married Rose Edith Kelly and in 1904 they honeymooned in [MASK], Egypt, where Crowley claimed to have been contacted by a supernatural entity named Aiwass, who provided him with The Book of the Law, a sacred text that served as the basis for Thelema."
76858,Ukrainian State,The capital of [X] is [Y] .,Kiev,"During the Hetmanate and the Directorate he continued to serve in the General Staff, playing an important role in capture of [MASK] from Bolsheviks in 1919."
76862,Zagreb County,The capital of [X] is [Y] .,Zagreb,"Vrbovec ([ʋr̂boʋet͡s]) is a town in Zagreb County, Croatia, lying to the northeast of the capital [MASK]."
76878,Uusimaa,The capital of [X] is [Y] .,Helsinki,Its seat is in Nikkilä/Nickby.It is the eastern neighbour of [MASK] and is located in the Uusimaa region.
76896,Brazos County,The capital of [X] is [Y] .,Bryan,"Lake Bryan is a power plant cooling reservoir in Brazos County, 5 miles (8 km) northwest of [MASK], United States."
76897,Lancashire,The capital of [X] is [Y] .,Preston,"The University of Central Lancashire (abbreviated UCLan) is a public university based in [MASK], England."
76903,Laclede County,The capital of [X] is [Y] .,Lebanon,It is located on Missouri Route 5 about 20 miles (32 km) south of [MASK] in neighbouring Laclede County.
76904,Hiroshima Prefecture,The capital of [X] is [Y] .,Hiroshima,"Yuka Koyama (小山 裕香 Koyama Yuka, born February 9, 1968 in [MASK] Prefecture) is a Japanese voice actress."
76965,Kingdom of Valencia,The capital of [X] is [Y] .,Valencia,Castle of Xàtiva (Valencian: Castell de Xàtiva) is a castle located in the city of Xàtiva near [MASK].
76971,Ransom County,The capital of [X] is [Y] .,Lisbon,The Ransom County Courthouse in [MASK] was designed in the Art Deco style by architect Ira Rush.
76972,Glascock County,The capital of [X] is [Y] .,Gibson,"Glascock County Courthouse is a courthouse on Main Street in [MASK], the county seat of Glascock County."
76976,Holy Roman Empire,The capital of [X] is [Y] .,Vienna,"Prince Eugene of Savoy (French: François-Eugène de Savoie, Italian: Principe Eugenio di Savoia-Carignano, German: Prinz Eugen von Savoyen; 18 October 1663 – 21 April 1736) was a general of the Imperial Army and statesman of the Holy Roman Empire and the Archduchy of Austria and one of the most successful military commanders in modern European history, rising to the highest offices of state at the Imperial court in [MASK]."
77005,Antwerp,The capital of [X] is [Y] .,Antwerp,[MASK] is a city in Belgium and capital of the Antwerp province.
77011,Pozsony County,The capital of [X] is [Y] .,Bratislava,"Čakany (Hungarian: Pozsonycsákány, [ˈpoʒoɲtʃaːkaːɲ], ""Pozsony"" meaning ""[MASK]"", ""csákány"" meaning ""pickaxe"") is a village and municipality in the Dunajská Streda District in the Trnava Region of south-west Slovakia."
77018,Alfalfa County,The capital of [X] is [Y] .,Cherokee,"Kegelman Air Force Auxiliary Field (IATA: CKA, ICAO: KCKA, FAA LID: CKA) is located near the Salt Plains National Wildlife Refuge in Alfalfa County, Oklahoma, across the Great Salt Plains Lake, 20 km (12 mi) east of [MASK] in the United States."
77019,United Kingdom of Great Britain and Ireland,The capital of [X] is [Y] .,London,"The Balfour Declaration of 1926, issued by the 1926 Imperial Conference of British Empire leaders in [MASK], was named for Lord President of the Council (and former Prime Minister of the United Kingdom) Arthur Balfour."
77070,Nazi Germany,The capital of [X] is [Y] .,Berlin,"[MASK] (/bərˈlɪn/, [bɛɐ̯ˈliːn]) is the capital of Germany and one of the 16 states of Germany."
77701,Henrico County,The capital of [X] is [Y] .,Richmond,Henrico County is included in the [MASK] Metropolitan Statistical Area.
77703,Province of Syracuse,The capital of [X] is [Y] .,Syracuse,"Siracusa, based in [MASK]."
77705,Russian Soviet Federative Socialist Republic,The capital of [X] is [Y] .,Moscow,"Born in the city of [MASK], then part of the Russian Soviet Federative Socialist Republic, Pavlov began his political career in the Ministry of Finance in 1959."
77816,Onslow County,The capital of [X] is [Y] .,Jacksonville,"Verona is a small town in rural Onslow County, on the outskirts of [MASK]."
77820,Indiana County,The capital of [X] is [Y] .,Indiana,"He studied law, was admitted to the Indiana County, Pennsylvania bar in December 1888 and commenced practice in [MASK]."
77822,Province of Brandenburg,The capital of [X] is [Y] .,Berlin,"First documented in the 13th century and situated at the crossing of two important historic trade routes, [MASK] became the capital of the Margraviate of Brandenburg (1417–1701), the Kingdom of Prussia (1701–1918), the German Empire (1871–1918), the Weimar Republic (1919–1933) and the Third Reich (1933–1945)."
77876,County Durham,The capital of [X] is [Y] .,Durham,"Earls House Hospital is a hospital located in County Durham, England, and lies on a large site just north west of [MASK]."
77879,Wyoming,The capital of [X] is [Y] .,Cheyenne,"Also known as Wyoming State Parks, Historic Sites & Trails, the agency is headquartered in [MASK]."
77907,Ukrainian Soviet Socialist Republic,The capital of [X] is [Y] .,Kiev,"Born in [MASK] in the Soviet Ukraine, he moved with his family to London, Ontario, at an early age and later began his career in journalism at the Windsor Star in the early 1970s."
78117,Byzantine Empire,The capital of [X] is [Y] .,Constantinople,Alexios V Doukas or Alexius V Ducas (Greek: Ἀλέξιος Εʹ Δούκας; d. December 1205) was the Byzantine emperor from 5 February to 12 April 1204 during the second and final siege of [MASK] by the participants of the Fourth Crusade.
78630,Mountrail County,The capital of [X] is [Y] .,Stanley,"He later moved to [MASK], when Mountrail County, North Dakota was organized."
78633,Province of New Hampshire,The capital of [X] is [Y] .,Portsmouth,"Born in [MASK], Sherburne was a descendant of John Sherburne, an early New Hampshire pioneer who arrived from England in 1632."
78635,Umayyad Caliphate,The capital of [X] is [Y] .,Damascus,The Great Berber Revolt of 739/740–743 AD (122–125 AH in the Muslim calendar) took place during the reign of the Umayyad Caliph Hisham ibn Abd al-Malik and marked the first successful secession from the Arab caliphate (ruled from [MASK]).
78670,Darke County,The capital of [X] is [Y] .,Greenville,"The Darke County Courthouse, Sheriff's House and Jail are three historic buildings located at 504 South Broadway just south of West 4th Street in [MASK]."
78671,Wallowa County,The capital of [X] is [Y] .,Enterprise,The Wallowa County Chieftain Building in [MASK] is a historic building of the Wallowa County Chieftain newspaper that was listed on the National Register of Historic Places in 2012.
78673,Thailand,The capital of [X] is [Y] .,Bangkok,She first performed overseas in Taiwan in 2007 and later appeared at the [MASK] Comic Con in Thailand in 2014.
80133,Free State of Prussia,The capital of [X] is [Y] .,Berlin,"First documented in the 13th century and situated at the crossing of two important historic trade routes, [MASK] became the capital of the Margraviate of Brandenburg (1417–1701), the Kingdom of Prussia (1701–1918), the German Empire (1871–1918), the Weimar Republic (1919–1933) and the Third Reich (1933–1945)."
80160,Andhra Pradesh,The capital of [X] is [Y] .,Hyderabad,"The Godavari Express serves the purpose of connecting the cities of four coastal districts in Andhra Pradesh to the state capital, In united Andhra Pradesh, now the capital of Telangana [MASK]."
80307,Union between Sweden and Norway,The capital of [X] is [Y] .,Stockholm,"Prince Carl of Sweden and Norway, Duke of Västergötland (27 February 1861 in [MASK] – 24 October 1951 in Stockholm), was the third son of King Oscar II of Sweden-Norway and Sophia of Nassau."
80313,Cuyahoga County,The capital of [X] is [Y] .,Cleveland,In 2005 and 2006 Mayor Longo was featured in a [MASK] Business magazine as one of the most powerful mayors in Cuyahoga County.
80371,Norway,The capital of [X] is [Y] .,Oslo,"BHRA had a fleet of 16 trolleys (15 PCC trolleys and a leased 1897 trolley car from [MASK], Norway)."
82922,Rhineland-Palatinate,The capital of [X] is [Y] .,Mainz,"[MASK] (/maɪnts/; [maɪ̯nt͡s]; Latin: Mogontiacum, French: Mayence) is the capital of the state of Rhineland-Palatinate in Germany."
82973,Turkey,The capital of [X] is [Y] .,Ankara,"[MASK] is Atatürk's headquarters from 1920 and has been the capital of the Republic of Turkey since its founding in 1923, replacing Istanbul following the fall of the Ottoman Empire."
83646,Rif Dimashq Governorate,The capital of [X] is [Y] .,Damascus,Al-Hamah (Arabic: الهامة; also spelled al-Hameh) is a village on the Barada river in the Qudsaya District of Rif Dimashq ([MASK] Countryside) in southern Syria.
83716,Glasgow City Council,The capital of [X] is [Y] .,Glasgow,"The City Chambers in [MASK], Scotland has functioned as the headquarters of Glasgow City Council since 1996, and of preceding forms of municipal government in the city since 1889, located on the eastern side of the city's George Square."
83748,Swabia,The capital of [X] is [Y] .,Augsburg,The station today serves as the central railway hub for the [MASK] metropolitan area and Bavarian Swabia.
83751,Citrus County,The capital of [X] is [Y] .,Inverness,"The McGregor Smith Scout Reservation is located in [MASK], Citrus County, Florida and managed as part of the Southwest Florida Water Management District."
83754,occupation of Japan,The capital of [X] is [Y] .,Tokyo,Bahá'í Americans associated with the American Occupation Forces reconnected the Japanese Bahá'í community — Michael Jamir found Fujita by 1946 and Robert Imagire helped re-elect the assembly in [MASK] in 1948.
83755,Rhode Island,The capital of [X] is [Y] .,Providence,[MASK] R.I.
83756,Yolo County,The capital of [X] is [Y] .,Davis,"El Macero is an unincorporated community just outside the city limits of [MASK], USA, in Yolo County."
83758,Idaho,The capital of [X] is [Y] .,Boise,He was appointed by President Arthur as an associate justice of the Supreme Court of the Territory of Idaho in March 1884 and took up his residence in [MASK].
83761,Croatia,The capital of [X] is [Y] .,Zagreb,"RK Zagreb (Rukometni Klub [MASK]) is a handball club from Zagreb, Croatia."
84730,County Cork,The capital of [X] is [Y] .,Cork,He was crown prosecutor in [MASK] for a period and for the West Riding of County Cork 1916–1923.
84758,Mary Region,The capital of [X] is [Y] .,Mary,It's located about 60 km north of [MASK] (the capital city of Mary Province).
84761,Socialist Republic of Serbia,The capital of [X] is [Y] .,Belgrade,"Dragan ""Doug"" Utješenović (Serbian Cyrillic: Драган Утјешеновић; born 8 October 1946 in [MASK], SR Serbia) is a former Serbian Australian football (soccer) defender."
84841,Province of Georgia,The capital of [X] is [Y] .,Savannah,It is located at the boundary between Effingham and Chatham counties in the [MASK] (state of Georgia).
84845,Neo-Babylonian Empire,The capital of [X] is [Y] .,Babylon,"He was the first of three post-exile prophets from the Neo-Babylonian Exile of the House of Judah (with Zechariah, his contemporary, and Malachi, who lived about one hundred years later), who belonged to the period of Jewish history which began after the return from captivity in [MASK]."
84857,Smyth County,The capital of [X] is [Y] .,Marion,"WITM is a Black Gospel formatted broadcast radio station licensed to [MASK], serving Marion and Smyth County, Virginia."
84858,Kingdom of Gwynedd,The capital of [X] is [Y] .,Chester,"The only other record of him is the note of his death, which occurred in the same year as the Battle of [MASK] (Welsh: Gwaith Caer Lleon), with no connection between Iago's death and the famous battle, and with no evidence that Gwynedd had any part in the battle."
84863,Kirklees,The capital of [X] is [Y] .,Huddersfield,"Lowerhouses is a residential district in the town of [MASK], Kirklees, West Yorkshire, England."
84890,Province of Venice,The capital of [X] is [Y] .,Venice,"The Venice People Mover (Italian: People Mover di Venezia, Venetian: People Mover de Venesia) is a people mover-type public transit system in [MASK] opened in 2010."
84892,Bosnia Eyalet,The capital of [X] is [Y] .,Sarajevo,He was buried on the grounds of the Ali Pašina Ali Pasha's Mosque in [MASK] along other prominent Bosniak military and political leaders.
84895,Northamptonshire,The capital of [X] is [Y] .,Northampton,[MASK] is the county town of Northamptonshire in England.
85031,Tiflis Governorate,The capital of [X] is [Y] .,Tbilisi,"Tiflis Governorate (Old Russian: Тифлисская губернія; Georgian: ტფილისის გუბერნია) was one of the guberniyas of the Russian Empire with its centre in Tiflis (present-day [MASK], capital of Georgia)."
85042,Province of South Carolina,The capital of [X] is [Y] .,Charleston,"The plot focuses on the notorious pirate Edward 'Blackbeard' Teach, and his blockade of [MASK] in South Carolina in 1718."
85045,Kingdom of Wessex,The capital of [X] is [Y] .,Winchester,The Old Minster was the Anglo-Saxon cathedral for the diocese of Wessex and then [MASK] from 660 to 1093.
85062,Ashtabula County,The capital of [X] is [Y] .,Jefferson,"He became a merchant in Geneva, Ohio, selling clocks and later operating a hotel before the family moved to [MASK], the Ashtabula County seat."
85063,Onondaga County,The capital of [X] is [Y] .,Syracuse,Onondaga County is part of the [MASK] Metropolitan Statistical Area.
85065,Seville Province,The capital of [X] is [Y] .,Seville,"Antonio Cruz García, known as Antonio Mairena (Mairena del Alcor, Seville Province, Spain, 1909 – [MASK], 1983) tried to rescue a type of flamenco, which he considered to be pure or authentic."
85068,Erivan Governorate,The capital of [X] is [Y] .,Yerevan,"Erivan Governorate (Old Russian: Эриванская губернія; Armenian: Երևանի նահանգ) was one of the guberniyas of the Russian Empire, with its centre in Erivan (present-day [MASK])."
85072,Pima County,The capital of [X] is [Y] .,Tucson,Pima County comprises the [MASK] Metropolitan Statistical Area.
85077,Roman Empire,The capital of [X] is [Y] .,Rome,"Eugenius responded to the threat posed by this with a series of fawning verses of praise for Pope Sergius and the city of [MASK], aurea Roma (""golden Rome""), to which the pope (he claimed) had brought renewed glory."
85083,Grand Casablanca,The capital of [X] is [Y] .,Casablanca,"Aïn Sebaâ (Arabic: عين السبع) is an arrondissement of eastern [MASK], in the Aïn Sebaâ - Hay Mohammadi district of the Grand Casablanca region of Morocco."
85106,Algeria,The capital of [X] is [Y] .,Algiers,"[MASK] (Arabic: الجزائر, al-Jazā’er; Algerian Arabic pronunciation: دزاير Dzayer, Berber: Dzayer tamaneɣt, French: Alger) is the capital and largest city of Algeria."
85271,British Columbia,The capital of [X] is [Y] .,Victoria,"Victoria College of Art (VCA) is an art college in [MASK] (BC), Canada, founded in 1974."
85333,West Bengal,The capital of [X] is [Y] .,Kolkata,"Mohammed Salim (Bengali: মহম্মদ সালিম, About this sound Audio , 1904 – 5 November 1980) was an Indian footballer from [MASK] (now Kolkata, West Bengal), which at the time was part of the British Raj."
85998,Andrew County,The capital of [X] is [Y] .,Savannah,"Born on a farm near East Groveland, New York, Booher attended the common schools and the Geneseo Academy, Geneseo, New York.He taught school and studied law.He was admitted to the bar in 1871 and commenced practice in Rochester, Missouri.He moved to [MASK], in 1875, having been appointed prosecuting attorney of Andrew County, in which capacity he served until 1877, and again from 1883 to 1885.He resumed the practice of law in Savannah, Missouri, and also, in 1888, engaged in the loan and real estate business.He served as mayor of Savannah, Missouri from 1886 to 1890."
86002,Pratt County,The capital of [X] is [Y] .,Pratt,"Pratt County, Kansas and the town of [MASK] are named in his honor."
86003,Guadalajara Province,The capital of [X] is [Y] .,Guadalajara,"According to the 2008 census (INE), the village has a population of 236 inhabitants.It is situated in the south-east of Guadalajara (province), 190 km from the capital city [MASK], 64 km from Teruel,114 from Cuenca, Spain, 195 from Zaragoza and 210 km from Valencia, Spain."
86010,City of Newcastle,The capital of [X] is [Y] .,Newcastle,"Sandgate is a suburb of [MASK], located 11 kilometres (7 mi) from Newcastle's central business district."
86071,Republic of Siena,The capital of [X] is [Y] .,Siena,"The economic and political decline of [MASK] by the 16th century, and its eventual subjugation by Florence, largely checked the development of Sienese painting, although it also meant that a good proportion of Sienese works in churches and public buildings were not discarded or destroyed by new paintings or rebuilding."
86073,Boulder County,The capital of [X] is [Y] .,Boulder,"Elected to the Colorado State Senate as a Democrat in 2008, Heath represents Senate District 18, which encompasses [MASK] and portions of Boulder County."
86076,Kingdom of Bohemia,The capital of [X] is [Y] .,Prague,"Wenceslaus I (also Wenceslas, Venceslas, Wenzel, or Václav, often called Wenceslaus of Bohemia in chronicles) ([MASK], 25 February 1337 – Luxembourg, 7 December 1383) was the first Duke of Luxembourg from 1354."
86096,Moscow Oblast,The capital of [X] is [Y] .,Moscow,"It broadcasts to [MASK] and Moscow region on 90.3 MHz FM, across Russia (there are three regional variants) and worldwide via the internet."
86146,La Paz County,The capital of [X] is [Y] .,Parker,The La Paz County Sheriff's Office (LPCSO) is headquartered in [MASK].
86147,Lebanon,The capital of [X] is [Y] .,Beirut,"Because of its financial power and diversity in its heyday, Lebanon was referred to as the ""Switzerland of the East"" during the 1960s., and its capital [MASK] attracted so many tourists that it was known as ""the Paris of the Middle East""."
87166,Bennington County,The capital of [X] is [Y] .,Manchester,"It is located in Bennington County, seven miles (11 km) east of [MASK] and just west of Peru, Vermont."
87167,Latvia,The capital of [X] is [Y] .,Riga,"The River Daugava or Western Dvina is a river rising in the Valdai Hills, Russia, flowing through Russia, Belarus, and Latvia and into the Gulf of [MASK]."
88252,Empire of Japan,The capital of [X] is [Y] .,Tokyo,"After the failed Second Revolution against Yuan Shikai and the subsequent outlawing of the Kuomintang in the Republic of China in 1913, Sun Yat-sen reorganised the party under the new name on 8 July 1914 with stricter discipline and membership requirements while exiled in [MASK], Japan."
88262,Wales,The capital of [X] is [Y] .,Cardiff,"[MASK] (/ˈkɑːrdɪf/; Welsh: Caerdydd [kairˈdiːð, kaˑɨrˈdɨːð]) is the capital and largest city in Wales and the tenth largest city in the United Kingdom."
89568,Delhi Sultanate,The capital of [X] is [Y] .,Delhi,"As the Mongols progressed into the Indian hinterland and reached the outskirts of [MASK], the Delhi Sultanate led a campaign against them in which the Mongol army inflicted huge losses on the rival army, but were beaten back nonetheless."
89570,Mont-Tonnerre,The capital of [X] is [Y] .,Mainz,Its capital was [MASK] (French: Mayence).
89573,Third Hellenic Republic,The capital of [X] is [Y] .,Athens,"The Presidential Mansion in [MASK], is the official residence of the President of the Hellenic Republic."
89575,Reichskommissariat Ostland,The capital of [X] is [Y] .,Riga,"Freivalds was born in [MASK], Reichskommissariat Ostland, during World War II, and escaped to Sweden with her family."
89579,Amherst County,The capital of [X] is [Y] .,Amherst,"WAMV is a Southern Gospel and Talk Radio formatted broadcast radio station licensed to [MASK], serving Amherst and Eastern Amherst County, Virginia."
89580,Democratic Republic of Afghanistan,The capital of [X] is [Y] .,Kabul,"Mohammad Najibullah Ahmadzai (Pashto: ډاکټر نجیب ﷲ احمدزی; February 1947 – 28 September 1996), commonly known as Najibullah or Najib, was the President of Afghanistan from 1987 until 1992, when the mujahideen took over [MASK]."
89601,Poland,The capital of [X] is [Y] .,Warsaw,"Gdańsk is situated at the mouth of the Motława River, connected to the Leniwka, a branch in the delta of the nearby Vistula River, whose waterway system supplies 60% of the area of Poland and connects Gdańsk to the national capital in [MASK]."
91689,Jericho Governorate,The capital of [X] is [Y] .,Jericho,"Al-Jiftlik (Arabic: ) is a Palestinian village in the Jericho Governorate in the West Bank, located 33 kilometers north of [MASK]."
91699,Qajar dynasty,The capital of [X] is [Y] .,Tehran,Kaanoun-e Khanevadegi-e Ghajar (after 1999 Kadjar Family Association also named Qajar Family Association: KFA/QFA) was founded in [MASK] under the presidency of Nosrat-os-Saltaneh son of Mozaffar al-Din Shah and Yamin-ed-Dowleh son of Naser al-Din Shah.
91743,Abbasid Caliphate,The capital of [X] is [Y] .,Baghdad,"After the victory of the Abbasid dynasty, the seat of Islamic power was moved to [MASK]."
91895,Sindh,The capital of [X] is [Y] .,Karachi,[MASK] (Urdu: کراچی / ALA-LC: Karācī [kəˈrɑːˌtʃi]) is the largest and most populous metropolitan city in the world and is also the capital of the province of Sindh.
92764,Akershus,The capital of [X] is [Y] .,Oslo,"The bank was primarily concentrated around Eastern Norway where the original five banks had branches in Akershus, Buskerud, [MASK], Vestfold and Østfold in addition to offices in Bergen, Bodø, Kristiansand, Tromsø, Trondheim and Vadsø in addition to Luxembourg."
92872,Kosciusko County,The capital of [X] is [Y] .,Warsaw,"Kosciusko Community Hospital is a hospital in the city of [MASK], USA, serving Kosciusko County and surrounding areas."
92876,Heard County,The capital of [X] is [Y] .,Franklin,Heard County Jail is located on Court Square and Shady Lane in [MASK].
92877,South Yemen,The capital of [X] is [Y] .,Aden,"After the militants had been flown out to [MASK], South Yemen, Lorenz was set free on 4 March."
92885,Nouvelle-Aquitaine,The capital of [X] is [Y] .,Bordeaux,The arrondissement of [MASK] is an arrondissement of France in the Gironde department in the Aquitaine-Limousin-Poitou-Charentes region.
92886,Kaufman County,The capital of [X] is [Y] .,Kaufman,"Stuart Keith Spitzer (born 1967) is a general surgeon from [MASK], who is a Republican member of the Texas House of Representatives from District 4, which encompasses Kaufman County and part of Spitzer's native Henderson County east of Dallas."
92887,North West England,The capital of [X] is [Y] .,Manchester,The Manchester Ship Canal is a 36-mile-long (58 km) inland waterway in the North West of England linking [MASK] to the Irish Sea.
