,sub_label,template,obj_label,masked_sentence
4409,Jimmie Noone,[X] plays [Y] music .,jazz,"Many reed players significant in early [MASK] studied with Lorenzo Tio Jr., including Sidney Bechet, Barney Bigard, Johnny Dodds, Omer Simeon, Louis Cottrell, Jr., Jimmie Noone and Albert Nicholas."
4415,Viktor Nessler,[X] plays [Y] music .,opera,Der Trompeter von Säkkingen (The Trumpeter of Säkkingen) is an [MASK] in a prologue and three acts by Viktor Nessler.
4416,Sadik Hakim,[X] plays [Y] music .,jazz,"Sadik Hakim (born Argonne Thornton on July 15, 1919 in Duluth, Minnesota; died in New York on June 20, 1983) was an American [MASK] pianist and composer."
4418,Stafford James,[X] plays [Y] music .,jazz,"Stafford James (born April 24, 1946, Evanston, Illinois) is an American [MASK] bassist."
4420,Lorenzo Tio,[X] plays [Y] music .,jazz,"Many reed players significant in early [MASK] studied with Lorenzo Tio Jr., including Sidney Bechet, Barney Bigard, Johnny Dodds, Omer Simeon, Louis Cottrell, Jr., Jimmie Noone and Albert Nicholas."
4423,Leonard Gaskin,[X] plays [Y] music .,jazz,"Leonard Gaskin (August 25, 1920 – January 24, 2009) was an American [MASK] bassist born in New York City.Gaskin played on the early bebop scene at Minton's and Monroe's in New York in the early 1940s."
4425,Porter Records,[X] plays [Y] music .,jazz,"Porter Records is a United States record label that specializes in [MASK], hiphop, electronic, world, and experimental music."
4427,Digby Fairweather,[X] plays [Y] music .,jazz,"Digby Fairweather (born 25 April 1946, Rochford, Essex) is a British [MASK] cornettist, author and broadcaster."
4436,Art Tatum,[X] plays [Y] music .,jazz,"John Elbert Collins (September 20, 1913 – October 4, 2001) was an American [MASK] guitarist who accompanied many swing era names from 1935 to 1950, including Art Tatum, Roy Eldridge, Billie Holiday, Buck Clayton, J.J."
4454,Ethel Waters,[X] plays [Y] music .,jazz,"She performed with major artists such as Art Tatum Ethel Waters, Josephine Baker, Louis Armstrong, Lena Horne, Cab Calloway, Fela Sowande Rudy Vallee and Jools Holland, and recorded as a [MASK] singer with Duke Ellington (with whom she made her most famous recording, ""Creole Love Call"" in 1927) and with Fats Waller."
4457,The Rider on the White Horse,[X] plays [Y] music .,novella,The Rider on the White Horse (German: Der Schimmelreiter) is a [MASK] by German writer Theodor Storm.
4459,Gerald Veasley,[X] plays [Y] music .,jazz,"Gerald Veasley (born July 28, 1955) is an American [MASK] bass guitarist."
4463,32 Jazz,[X] plays [Y] music .,jazz,"32 Records acquired the holdings of the Muse and Landmark labels, and established the 32 Jazz subsidiary in 1997 with the aim of re-issuing numerous [MASK] recordings."
4468,Bernard Herrmann,[X] plays [Y] music .,opera,"Bernard Herrmann was also a Unicorn artist and released several albums of his own film soundtracks as well as a symphony and his [MASK] Wuthering Heights, based on the novel of the same name."
4472,Three Drives,[X] plays [Y] music .,trance,"Three Drives, also known as Three Drives on a Vinyl, is a Dutch [MASK] duo founded by Erik de Koning and Ton van Empel."
4476,Margit Sandemo,[X] plays [Y] music .,fantasy,Legenden om Ljusets rike or Sagnet om Lysets rike in some Scandinavian language (in English The Legend of the Realm of Light; this novel not has been translated in English) is a set of [MASK] novels by Norwegian-Swedish writer Margit Sandemo.
4485,Steve Slagle,[X] plays [Y] music .,jazz,"Steve Slagle (born September 18, 1952) is an American [MASK] saxophonist, flautist, and composer."
4488,Tao Lin,[X] plays [Y] music .,essay,"Tao Lin (simplified Chinese: 林韬; traditional Chinese: 林韜; pinyin: Lín Tāo; born July 2, 1983) is an American novelist, poet, [MASK], short-story writer, and artist."
4490,Rob McConnell,[X] plays [Y] music .,jazz,"He has also worked with T.V./ Film composers Henry Mancini, Domenic Troiano, Jimmy Dale (Pianist/arranger Boss Brass), David Foster, Mexican [MASK]/fusion group Sacbe, and recorded jingles for Nike, Molson and Avia."
4494,Furry Lewis,[X] plays [Y] music .,blues,"The Memphis blues is a style of [MASK] that was created in the 1910s – 1930s by Memphis-area musicians like Frank Stokes, Sleepy John Estes, Furry Lewis and Memphis Minnie."
4495,Dido and Aeneas,[X] plays [Y] music .,opera,"The album consists of a mix of [MASK] and pop music, songs by Renaissance composer John Dowland and several excerpts from Henry Purcell's Dido and Aeneas juxtaposed with Ding Dong and Falling in Love Again."
4504,Aka Moon,[X] plays [Y] music .,jazz,"Aka Moon's overall sound is a mixture of [MASK], rock, world music, and avant-garde."
4508,Geraint Evans,[X] plays [Y] music .,opera,He was the brother-in-law of Welsh [MASK] singer Sir Geraint Evans.
4509,Roswell Rudd,[X] plays [Y] music .,jazz,Gillis collaborates with [MASK] legend Roswell Rudd.
4513,Vernel Fournier,[X] plays [Y] music .,jazz,"In the years since, Moring has played and recorded with a diverse catalogue of artists including singers such as Joe Williams, Mel Torme, Dakota Staton, Maxine Sullivan, and Susannah McCorkle, [MASK] instrumentalists like Frank Foster, Al Cohn, Clark Terry, Mickey Roker, Tommy Flanagan, Junior Cook, Roland Hanna, Vernel Fournier, Mel Lewis, and Ray Barretto and contemporary artists such as John Abercrombie, Gary Bartz, Larry Coryell, Dave Kikoski, Billy Hart, John Hart, Eddie Henderson, Joe Locke, Mulgrew Miller, Chris Potter, Dave Stryker, and James Williams."
4514,The Flintstones,[X] plays [Y] music .,sitcom,"He is known for portraying Detective Constable Gary Boyle in the British sitcom The Thin Blue Line, Dave in the film The Full Monty, father Bill Miller in the American [MASK] Still Standing, King Robert Baratheon in the HBO medieval fantasy series Game of Thrones, Fred Flintstone in The Flintstones in Viva Rock Vegas, and Hercules in the British fantasy drama series Atlantis."
4516,Mel Powell,[X] plays [Y] music .,jazz,"Mel Powell (born Melvin Epstein) (February 12, 1923 – April 24, 1998) was an American [MASK] pianist, composer of classical music, and music educator."
4518,Frank Lowe,[X] plays [Y] music .,jazz,The Flam is an album by American [MASK] saxophonist Frank Lowe recorded in 1975 for the Italian Black Saint label.
4519,Allan Ganley,[X] plays [Y] music .,jazz,"Among the major [MASK] musicians who played at the Concorde Club in the Bassett were American masters Coleman Hawkins, Ben Webster, Buck Clayton, Bud Freeman, Wild Bill Davison, and home-grown giants of the genre including Nat Gonella, Vic Ash, Tommy Whittle, Tubby Hayes, Joe Harriott, Kenny Baker, Tony Coe, Allan Ganley, plus the bands of Humphrey Lyttelton, Chris Barber, Acker Bilk, Kenny Ball and Alex Welsh."
4522,Thelma Carpenter,[X] plays [Y] music .,jazz,"Thelma Carpenter (January 15, 1922 – May 14, 1997) was a [MASK] singer and actress, best known as ""Miss One"", the Good Witch of the North in the movie The Wiz."
4524,Montgomery Brothers,[X] plays [Y] music .,jazz,"George Shearing and the Montgomery Brothers is an album by Anglo-American [MASK] pianist George Shearing and jazz trio The Montgomery Brothers, released in 1961."
4526,Jan Peerce,[X] plays [Y] music .,opera,"He was the teacher of several famous American [MASK] singers, including Marian Anderson, Edythe Johnson, Jan Peerce, Blanche Thebom, and Helen Traubel."
4528,Hugo Weisgall,[X] plays [Y] music .,opera,Six Characters in Search of an Author is an [MASK] in three acts by composer Hugo Weisgall.
4534,Ted Gioia,[X] plays [Y] music .,jazz,"Ted Gioia (born 21 October 1957) is an American [MASK] critic and music historian who wrote The History of Jazz and Delta Blues, both selected as notable books of the year by The New York Times."
4537,Jan Johnston,[X] plays [Y] music .,trance,"It also features the well known [MASK] singer Jan Johnston, as well as Kym on vocals."
4541,The Adjustment Bureau,[X] plays [Y] music .,thriller,"The Adjustment Bureau is a 2011 American romantic science fiction [MASK] loosely based on the Philip K. Dick short story, ""Adjustment Team""."
4544,Leo Wright,[X] plays [Y] music .,jazz,"Leo Wright (December 14, 1933 in Wichita Falls, Texas – January 4, 1991 in Vienna) was an American [MASK] musician who played alto saxophone, flute and clarinet."
4547,Marcel Samuel-Rousseau,[X] plays [Y] music .,opera,"Marcel Samuel-Rousseau (18 August 1882 Paris – 11 June 1955 Paris) was a French composer, organist, and [MASK] director."
4549,Wes Montgomery,[X] plays [Y] music .,jazz,"John Leslie ""Wes"" Montgomery (March 6, 1923 – June 15, 1968) was an American [MASK] guitarist."
4589,The Worm Ouroboros,[X] plays [Y] music .,fantasy,"Demonland is a large island in Eric Rücker Eddison's [MASK] world, described in The Worm Ouroboros."
4591,Maxine Sullivan,[X] plays [Y] music .,jazz,"The song has been recorded by many performers over the years, including the rock band AC/DC, [MASK] singer Maxine Sullivan (for whom it was a career-defining hit), the Mudmen, and Scottish-Canadian punk band The Real McKenzies."
4600,Cutting contest,[X] plays [Y] music .,jazz,"A cutting contest was a musical battle between various stride piano players from the 1920s to the 1940s, and to a lesser extent in improvisation contests on other [MASK] instruments during the swing era."
4603,Craig S. Harris,[X] plays [Y] music .,jazz,"Other [MASK] musicians who recorded for JMT included Bob Stewart, Anthony Cox, and Craig Harris."
4607,Fats Waller,[X] plays [Y] music .,jazz,"In the early 1920s he played with Benny Carter, Coleman Hawkins, Fats Waller, Rex Stewart, Doc Cheatham, and Don Redman in McKinney's Cotton Pickers, a [MASK] group."
4633,John Altenburgh,[X] plays [Y] music .,jazz,"John Altenburgh (born John Altenburg, April 20, 1960, Wausau, Wisconsin, United States) is an American [MASK] and blues pianist, composer, arranger and producer who has made his home in Mosinee, Wisconsin."
4635,Bendik Hofseth,[X] plays [Y] music .,jazz,"Bendik Hofseth (born 19 October 1962 in Oslo, Norway) is a Norwegian [MASK] musician, who plays the saxophone and sings."
4638,Johannes Brahms,[X] plays [Y] music .,symphony,98 by Johannes Brahms is the last of his [MASK].
4664,Henri Renaud,[X] plays [Y] music .,jazz,Henri Renaud (20 April 1925 in Villedieu-sur-Indre – 17 October 2002 in Paris) was a French [MASK] pianist and record company executive.
4666,Donald Byrd,[X] plays [Y] music .,jazz,"Starting his career with Donald Byrd, he shortly thereafter joined the Miles Davis Quintet where Hancock helped to redefine the role of a [MASK] rhythm section and was one of the primary architects of the post-bop sound."
4692,Bernard Rogers,[X] plays [Y] music .,symphony,"Bernard Rogers composed five operas, five [MASK], other works for orchestra, chamber music, three cantatas, choral music and Lieder."
4694,East Wind Records,[X] plays [Y] music .,jazz,"Hommage is the seventeenth album (and first solo album) by American [MASK] pianist Andrew Hill, recorded in 1975 and originally released on the Japanese East Wind label."
4699,Law Abiding Citizen,[X] plays [Y] music .,thriller,Law Abiding Citizen is a 2009 American crime drama [MASK] directed by F. Gary Gray from a screenplay written by Kurt Wimmer and stars Gerard Butler and Jamie Foxx.
4703,Keely Smith,[X] plays [Y] music .,jazz,"Other collaborative performances linking contemporary and past musicians included Beyoncé with Tina Turner, Rihanna with The Time, classical pianist Lang Lang with [MASK] pianist Herbie Hancock and inaugural Grammy winner Keely Smith with Kid Rock."
4707,Ivar Antonsen,[X] plays [Y] music .,jazz,"Ivar Antonsen (born April 16, 1946 in Fauske, Norway) is a Norwegian [MASK] pianist and composer and had his debut at the Oslo jazz scene in 1967 together with Jan Garbarek, Palle Mikkelborg, Arild Andersen, and Espen Rud."
4711,Drew Gress,[X] plays [Y] music .,jazz,"He has played with American [MASK] saxophonist and composer Tim Berne, and also with Nels Cline, Fred Hersch, Tony Malaby, Tom Varner, Drew Gress, Kenny Werner, Mark Helias, and Simon Nabatov."
4714,Lena Horne,[X] plays [Y] music .,jazz,"historic district where many notable African Americans have lived, including Jackie Robinson, W. E. B. Du Bois, and many [MASK] musicians and entertainers including Fats Waller, Ella Fitzgerald, Lena Horne, and Count Basie."
4718,Don't Wait Up,[X] plays [Y] music .,sitcom,Charles Cartwright in the [MASK] Don't Wait Up and Sir Charles Merrick in medical drama Holby City.
4720,The Juror,[X] plays [Y] music .,thriller,The Juror is a 1996 American [MASK] based on the 1995 novel by George Dawes Green.
4722,Dudu Pukwana,[X] plays [Y] music .,jazz,"1966) was a [MASK] musician from South Africa, who played tenor saxophone in the sextet The Blue Notes alongside Chris McGregor, Dudu Pukwana, Mongezi Feza, Johnny Dyani and Louis Moholo."
4723,Jacques Morali,[X] plays [Y] music .,disco,"Originally created by Jacques Morali and Henri Belolo to target [MASK]'s gay audience by featuring popular gay fantasy personae, the band quickly became popular and moved into the mainstream."
4726,The Bar-Kays,[X] plays [Y] music .,funk,"Too Hot to Stop is a 1976 album by American [MASK] group The Bar-Kays, and their first for Mercury Records."
4731,Dick Katz,[X] plays [Y] music .,jazz,"Dick Katz (March 13, 1924 – November 10, 2009) was an American [MASK] pianist, arranger and record producer."
4734,A Love Trilogy,[X] plays [Y] music .,disco,"The Love Trilogy album uses the first side for one long [MASK] track in three distinct movements ('Try Me', 'I Know', 'We Can Make It', and coalescing into the ""love trilogy"" of the title - ""Try Me, I Know We Can Make It""."
4737,Hilton Jefferson,[X] plays [Y] music .,jazz,"Hilton Jefferson (July 30, 1903 – November 14, 1968) was an American [MASK] alto saxophonist born in Danbury, Connecticut, perhaps best known for leading the saxophone section from 1940–1949 in the Cab Calloway band."
4739,Wadada Leo Smith,[X] plays [Y] music .,jazz,Kulture Jazz is an album by American [MASK] trumpeter and composer Wadada Leo Smith recorded in 1993 and released on the ECM label.
4748,Carl Kress,[X] plays [Y] music .,jazz,"By the 1930s, guitarists gained prominence in [MASK] and some were even featured performers, such as Carl Kress (1907–1965), who recorded in 1927 with Bix Beiderbecke."
4752,Bennie Wallace,[X] plays [Y] music .,jazz,"Bennie Wallace (born November 18, 1946) is an American post bop, swing music and [MASK] tenor saxophonist and composer born in Chattanooga, Tennessee."
4754,Artists House,[X] plays [Y] music .,jazz,"Artists House is an American [MASK] record label, established in 1977 by John Snyder."
4757,Rising Damp,[X] plays [Y] music .,sitcom,"His great-uncle was star of the British television [MASK] Rising Damp, Leonard Rossiter."
4762,Progressive Records,[X] plays [Y] music .,jazz,"Progressive Records (Progressive) is an American [MASK] record label currently owned by the Jazzology label and producing mainly re-releases and compilations of artists like Sonny Stitt, Eddie Barefield's The Eddie Barefield Sextet, and The George Masso Sextet with Eddie Miller Progressive was founded by Gus Statiras in New York in 1950, more aggressively issuing albums during the first half of the 1950s until the business went into decline."
4766,Klaus Doldinger,[X] plays [Y] music .,jazz,"Since its beginnings, the festival has repeatedly hosted internationally known stars like Axel Zwingenberger, Klaus Doldinger, Chris Barber, Manfred Krug, and Gitte Hænning as well as local artists, mostly originating from the [MASK] scene of the former German Democratic Republic."
4772,Palatine Anthology,[X] plays [Y] music .,anthology,"Several printed copies of the Planudean Anthology were made, as it was the only known [MASK] of Greek epigrams and poems until 1606, when the Palatine Anthology manuscript was found."
4773,Diff'rent Strokes,[X] plays [Y] music .,sitcom,television [MASK] Diff'rent Strokes from 1978 to 1986.
4789,Don Fagerquist,[X] plays [Y] music .,jazz,"For this album, Stafford is backed by a line-up of noted [MASK] musicians including Conte Candoli, Don Fagerquist, Russ Freeman, Johnny Hodges, Mel Lewis, Ray Nance, Jimmy Rowles and Ben Webster, who were under the orchestration of Johnny Mandel."
4791,Don Byas,[X] plays [Y] music .,jazz,"Carlos Wesley Byas (October 21, 1912 – August 24, 1972), known as Don Byas, was an American [MASK] tenor saxophonist, most associated with bebop."
4800,MetroJazz Records,[X] plays [Y] music .,jazz,"Sonny Rollins and the Big Brass is an album by [MASK] saxophonist Sonny Rollins, recorded for the MetroJazz label, later reissued on Verve Records as Brass & Trio."
4804,Jean-Yves Daniel-Lesur,[X] plays [Y] music .,opera,"La guirlande de Campra is a ballet made at the New York City Ballet by ballet master John Taras to eponymous 1952 music composed by Georges Auric, Arthur Honegger, Daniel-Lesur, Alexis Roland-Manuel, Francis Poulenc, Henri Sauguet and Germaine Tailleferre after a theme from André Campra's 1717 [MASK] Camille, reine des Volsques."
4807,Virgilio Mazzocchi,[X] plays [Y] music .,opera,"Chi soffre, speri (Let he who Suffers Hope) or L'Egisto is an [MASK] in a prologue and three acts by the Italian composers Virgilio Mazzocchi and Marco Marazzoli."
4808,Animal Room,[X] plays [Y] music .,thriller,"Animal Room is a 1995 American drama/[MASK] directed, produced, and written by Craig Singer and starring Neil Patrick Harris as a bullied drug-using teenager and Matthew Lillard as the bully who loves to torment Harris's character."
4810,Jacques Ibert,[X] plays [Y] music .,opera,"Arthur Honegger and Jacques Ibert composed an [MASK] in five acts, also with the title L'Aiglon, to a libretto by Henri Cain, based on Rostand's play."
4811,Paul Chambers,[X] plays [Y] music .,jazz,"Ray Brown (1926–2002), known for backing a number of beboppers, including alto virtuoso Charlie Parker; Milt Hinton (1910-2000) and George Duvivier (1920-1985) who are the two most recorded bassists in [MASK] history, their respective careers spanning many eras and genres; a singular creative force was Wilbur Ware (1923–1979) legendary bassist with Monk and others, hard bop bassist Ron Carter (born 1937); and Paul Chambers (1935–1969), a member of the Miles Davis Quintet."
4849,Earl King,[X] plays [Y] music .,blues,"Earl King (February 7, 1934 – April 17, 2003) was an American singer, guitarist, and songwriter, most active in [MASK]."
4851,David DiChiera,[X] plays [Y] music .,opera,"Cyrano is an [MASK] in three acts by David DiChiera (orchestration: Mark Flint) to a libretto in French by Bernard Uzan, based on the play Cyrano de Bergerac by Edmond Rostand."
4852,Anthony Braxton,[X] plays [Y] music .,jazz,For Alto is a [MASK] double-LP by composer/multi-reedist Anthony Braxton.
4868,Harrison Birtwistle,[X] plays [Y] music .,opera,Langridge's association with Harrison Birtwistle began in 1986 when he created the role of Orpheus in his [MASK] The Mask of Orpheus.
4878,Wolter Wierbos,[X] plays [Y] music .,jazz,"Wolter Wierbos (born 1 September 1957 in Holten, Overijssel) is a Dutch [MASK] trombonist."
4880,Lin Carter,[X] plays [Y] music .,fantasy,"The award was created and sponsored by Lin Carter and the Swordsmen and Sorcerers' Guild of America (SAGA), an association of [MASK] writers."
4956,Michel Massot,[X] plays [Y] music .,jazz,Michel Massot (born 25 October 1960 in Halle) is a Belgian tuba and trombone [MASK] musician.
4958,Geggy Tah,[X] plays [Y] music .,jazz,"An ""exceptionally accomplished"" musician, Kurstin began his career as a [MASK] pianist and later co-founded Geggy Tah."
4959,Friday Night Dinner,[X] plays [Y] music .,sitcom,"He continues to act and has made recent appearances in the ITV police drama The Bill (2003), Casualty (2004), BBC comedy My Family (2004) BBC hospital drama Holby City (2006) and most recently the Channel 4 [MASK] Friday Night Dinner (2012)."
4964,Willem Pijper,[X] plays [Y] music .,opera,"While there continued to be a tradition of art song and choral compositions in Dutch, in the 20th and 21st century original Dutch language [MASK] compositions were to remain rare, and such as in the case of Willem Pijper's Halewijn (1932–34, after the tale of Heer Halewijn) not always well received."
4965,BadBadNotGood,[X] plays [Y] music .,jazz,BBNG2 is the second studio album from Canadian [MASK] instrumental hip hop band BADBADNOTGOOD.
4969,Don Paterson,[X] plays [Y] music .,jazz,"As a band-leader, he first achieved recognition with the [MASK]/folk crossover group Lammas (which included Don Paterson and Christine Tobin), going on with a number of groups under his own name, the Dean Street Underground Orchestra, Storms/Nocturnes, Acoustic Triangle and his award winning Lighthouse Project."
4970,Enrico Pieranunzi,[X] plays [Y] music .,jazz,Enrico Pieranunzi (born 5 December 1949) is an Italian [MASK] pianist.
4972,Barry Harris,[X] plays [Y] music .,jazz,He went on to study [MASK] under the tutelage of Barry Harris.
4981,Panama Francis,[X] plays [Y] music .,jazz,"Playing with Durham, one of the original members of the Count Basie band, gave Schoenberg opportunities to meet and work with [MASK] musicians such as Al Casey, Sammy Price, Roy Eldridge, Jabbo Smith, Eddie Barefield, Jo Jones, and Panama Francis."
4985,Mose Allison,[X] plays [Y] music .,jazz,"Allison Wonderland Anthology is a two disc compilation album by the [MASK] pianist and songwriter Mose Allison, released in 1994."
5000,Main Hoon Na,[X] plays [Y] music .,thriller,Main Hoon Na is a 2004 Indian action comedy [MASK] co-written and directed by Farah Khan in her directorial debut.
5002,Hugh Marsh,[X] plays [Y] music .,jazz,"Dust features extensive contributions from various Turkish musicians, as well as other musicians such as violinist Hugh Marsh and [MASK] bassist Jamaaladeen Tacuma."
5003,Kirsti Huke,[X] plays [Y] music .,jazz,"Among [MASK] musicians who have recorded versions are Oscar Peterson, Gil Evans, Donald Byrd, Louis Armstrong, Kirsti Huke and Richard ""Groove"" Holmes."
5004,Riverworld,[X] plays [Y] music .,fantasy,Riverworld is a sci-fi/[MASK] feature-length pilot episode for a series that was never produced.
5005,Louis Banks,[X] plays [Y] music .,jazz,"Louis Banks (born 11 February 1941 as Dambar Bahadur Budaprithi) is an Indian film composer, record producer, [MASK] musician-keyboardist and singer."
5008,Helen Sung,[X] plays [Y] music .,jazz,Helen Sung is an American [MASK] pianist.
5011,Joe Fonda,[X] plays [Y] music .,jazz,"Joe Fonda (born December 16, 1954) is an American [MASK] bassist."
5013,Bob Rusch,[X] plays [Y] music .,jazz,"Bob Rusch (born 3 April 1943, New York) is an American [MASK] critic and record producer."
5015,Anton Schwartz,[X] plays [Y] music .,jazz,"Anton Schwartz (born July 16, 1967) is an American [MASK] saxophonist and composer based in Seattle, Washington and Oakland, California."
5018,Rudolf Brucci,[X] plays [Y] music .,opera,Gilgameš (Serbian Cyrillic: Гилгамеш) is an [MASK] in three acts by Rudolf Brucci.
5019,Denise Jannah,[X] plays [Y] music .,jazz,"Denise Jannah, real name: Denise Johanna Zeefuik (7 November 1956) is a Dutch [MASK] vocalist."
5021,The Bays,[X] plays [Y] music .,jazz,The Bays are a group of musicians from England who only play live improvised [MASK] and dance music.
5023,Gonzalo Rubalcaba,[X] plays [Y] music .,jazz,The Montreal Tapes: with Gonzalo Rubalcaba and Paul Motian is a live album by the American [MASK] bassist Charlie Haden with pianist Gonzalo Rubalcaba and drummer Paul Motian recorded in 1989 and released on the Verve label.
5025,Mafia & Fluxy,[X] plays [Y] music .,reggae,"Mafia & Fluxy are a United Kingdom [MASK] rhythm section and production team consisting of brothers Leroy (bass) and David Heywood (drums), whose careers began with London reggae band The Instigators in 1977."
5033,Dorothy Donegan,[X] plays [Y] music .,jazz,"Dorothy Donegan (April 6, 1922 – May 19, 1998) was an American classically trained [MASK] pianist primarily known for performing in the stride piano and boogie-woogie style."
5036,Super8 & Tab,[X] plays [Y] music .,trance,"Jan Burton has just collaborated on Super8 & Tab's debut album, a [MASK] group within the Anjunabeats label, and he is on 4 of the songs on the 2010 album Empire."
5044,The Book Group,[X] plays [Y] music .,sitcom,Show and the Glasgow-set [MASK] The Book Group.
5045,Pacific Jazz Records,[X] plays [Y] music .,jazz,"The Pacific Jazz and Blues Association was formed in 1984 and hosted the Pacific Jazz and Blues Festival, which showcased regional [MASK] and blues artists in addition to some international jazz musicians."
5077,Georg Christoph Wagenseil,[X] plays [Y] music .,symphony,"With Georg Christoph Wagenseil and Matthias Georg Monn was a precursor of the First Viennese School.Starzer composed: several ballets, [MASK], concerts, the Siengspiel Die drei Pächter, and other orchestral works and chamber music."
5078,Tim Hauser,[X] plays [Y] music .,jazz,"He was more into country & western, R&B, and the Memphis sound, and by then I'd become more interested in [MASK] and swing..."" Consequently, this edition of the Manhattan Transfer broke up shortly after this album was released, and Tim Hauser formed a new version of the group during October 1972."
5079,Pattie Brooks,[X] plays [Y] music .,disco,Pattie Brooks is an American singer most frequently associated with the [MASK] era.
5081,Soul Syndicate,[X] plays [Y] music .,reggae,"Chin is an original member of The Soul Syndicate, a backing band on countless [MASK] tracks, which evolved from The Rhythm Raiders."
5085,Buck Clayton,[X] plays [Y] music .,jazz,"John Elbert Collins (September 20, 1913 – October 4, 2001) was an American [MASK] guitarist who accompanied many swing era names from 1935 to 1950, including Art Tatum, Roy Eldridge, Billie Holiday, Buck Clayton, J.J."
5098,Don Byron,[X] plays [Y] music .,jazz,"The ensemble has also performed with important [MASK] players such as Kenny Wheeler, Uri Caine, Jim Black, Don Byron, Markus Stockhausen, Nguyen Lê and Achille Succi; jazz and blues singers such as Cristina Zavalloni and Barbara Walker; pop singers like Vinicio Capossela; and flamenco stars such as Carmen Linares."
5105,Michael Bisio,[X] plays [Y] music .,jazz,"Karl Ackermann (All About Jazz), wrote of the latest of Gluck’s five recordings: “As a composer and player, Gluck ranks with the likes of Andrew Hill and Cecil Taylor… Something Quiet is completely original, artistically spontaneous, and intellectually challenging.” Allan Kozinn (New York Times) wrote that Gluck is “an accomplished [MASK] pianist” who played with “virtuosic fluidity.” Keyboard magazine named him June 2009 “Unsigned Artist of the Month.” Gluck’s current musical collaborators include saxophonists Joe Giardullo and Ras Moshe, bassists Christopher Dean Sullivan and Michael Bisio, drummer Dean Sharp, and computer musician/composer Neil Rolnick."
5108,The Nanny,[X] plays [Y] music .,sitcom,The Nanny is an American television [MASK] that aired for six seasons on CBS from 1993 to 1999.
5126,Cuong Vu,[X] plays [Y] music .,jazz,"Several well known [MASK] musicians have performed with the group as either members or guests, including trumpeters Dave Douglas and Cuong Vu, as well as saxophonist Chris Speed, and trombonist Peter Cirelli."
5130,Roy Budd,[X] plays [Y] music .,jazz,"He is the first cousin of Roy Budd ([MASK] pianist and film composer of ""Get Carter"" fame), and Peter C. Budd (jazz guitarist living in Chicago), and was a member of various trios and other line-ups with Roy Budd."
5136,Robert Volkmann,[X] plays [Y] music .,symphony,"The CD catalog of the Deutsche Kammerakademie Neuss (DKN), usually on the CPO label, includes little known repertoire such as Michael Haydn's Requiem and assorted [MASK], Robert Volkmann's Serenades, Othmar Schoeck's Cello Concerto, as well as better known pieces such as Bach's Mass in B minor and two Beethoven symphonies."
5138,Antonio Paoli,[X] plays [Y] music .,opera,"Casa Paoli (English: Paoli House) on 2648 Mayor Street, barrio Cuarto, Ponce, Puerto Rico, is nationally significant as the birthplace of Antonio Emilio Paoli y Marcano (1871–1946), a tenor who was the ""first Puerto Rican to reach international recognition in the performing arts"" and one of the most outstanding [MASK] singers of all times."
5140,Eddie Condon,[X] plays [Y] music .,jazz,"He worked with Eddie Condon, Art Hodes, Gene Krupa, Benny Goodman, Jack Teagarden, Tommy Dorsey and other [MASK] veterans, often leading his own bands."
5153,Inva Mula,[X] plays [Y] music .,opera,"Inva Mula (born June 27, 1963) is an Albanian [MASK] lyric soprano."
5156,Monkey Dust,[X] plays [Y] music .,satire,"""Sunrise"" is also used in the award winning BBC animated [MASK] comedy sketch show Monkey Dust."
5161,Gerard Presencer,[X] plays [Y] music .,jazz,"NYJO's members have included many of the major names in British [MASK] over the last three decades, including Julian Argüelles, Guy Barker, Chris Biscoe, Richard James Burgess, Paul Edmonds, Teresa Gallagher, Steve Hill, Nigel Hitchcock, Carol Kenyon, Dave O'Higgins, Simon Phillips, Gerard Presencer, Brian Priestley, Frank Ricotti, Jamie Talbot, Dave Watts, Tom Cawley, Gareth Lockrane, Chris White, Amy Winehouse, Bobby Worth and Neil Yates."
5164,Palo Alto Records,[X] plays [Y] music .,jazz,Just Feelin' is a 1985 album by [MASK] pianist McCoy Tyner originally released on the Palo Alto label.
5169,Ken Hyder,[X] plays [Y] music .,jazz,"Ken Hyder (born 29 June 1946) is a Scottish jazz fusion drummer and percussionist born in Dundee, Scotland, perhaps best known for combining folk, ethnic and Celtic music with [MASK]."
5173,Rainforest Band,[X] plays [Y] music .,jazz,"The Rainforest Band is a jam band that spans several genres, including [MASK], rock, world music, R&B, and funk."
5175,Olivier Messiaen,[X] plays [Y] music .,symphony,"Known as 'Music Today', the first albums of the series - almost entirely consisting of first recordings and including premiere recordings of music by Roberto Gerhard, Nikos Skalkottas, Dallapiccola, Stefan Wolpe, Charles Koechlin, Messiaen, Pierre Boulez and the two [MASK] of Kurt Weill - were issued by EMI Records."
5177,Muggsy Spanier,[X] plays [Y] music .,jazz,"Don Ewell (November 14, 1916 – August 9, 1983) was an American [MASK] stride pianist born in Baltimore, Maryland, perhaps best known for his work with several prominent New Orleans–based musicians such as Sidney Bechet, Kid Ory, George Lewis, George Brunis, Muggsy Spanier and Bunk Johnson.From 1956 to 1962, Ewell was a leading member of the Jack Teagarden band."
5183,Philip Glass,[X] plays [Y] music .,opera,"the CIVIL warS: a tree is best measured when it is down is an [MASK] created in the early 1980s by director Robert Wilson to music by Philip Glass, David Byrne, Gavin Bryars and others."
