obj_label,masked_sentence,masked_sentence_roberta
french,Michel Camdessus (born 1 May 1933) is a [MASK] applied economist and administrator who was Managing Director of the International Monetary Fund (IMF) from 16 January 1987 to 14 February 2000.,Michel Camdessus (born 1 May 1933) is a <mask> applied economist and administrator who was Managing Director of the International Monetary Fund (IMF) from 16 January 1987 to 14 February 2000.
french,"Michel Camdessus is also a member of the Fondation Chirac's board of directors, ever since the foundation was launched in 2008 by former [MASK] president Jacques Chirac in order to promote world peace.","Michel Camdessus is also a member of the Fondation Chirac's board of directors, ever since the foundation was launched in 2008 by former <mask> president Jacques Chirac in order to promote world peace."
dutch,"Most of the plates were aerial views of country houses, drawn in the style of Leonard Knyff, a [MASK] artist who had worked in England in the early 18th century.","Most of the plates were aerial views of country houses, drawn in the style of Leonard Knyff, a <mask> artist who had worked in England in the early 18th century."
dutch,"The museum's highlights include: 16th-century glass from Richmond Palace; a model of Richmond Palace; and a painting, The Terrace and View from Richmond Hill, Surrey by [MASK] draughtsman and painter Leonard Knyff (1650–1722), which is part of the Richmond upon Thames Borough Art Collection.","The museum's highlights include: 16th-century glass from Richmond Palace; a model of Richmond Palace; and a painting, The Terrace and View from Richmond Hill, Surrey by <mask> draughtsman and painter Leonard Knyff (1650–1722), which is part of the Richmond upon Thames Borough Art Collection."
french,"Nadine Morano ([nadin mɔʁaˈno]; born Nadine Pucelle changed by Presidential Decret of 1976 to Nadine Pugelle, 6 November 1963 in Nancy) is a [MASK] politician, a prominent member of the UMP, and then of Les Républicains, the party founded by Nicolas Sarkozy.","Nadine Morano ([nadin mɔʁaˈno]; born Nadine Pucelle changed by Presidential Decret of 1976 to Nadine Pugelle, 6 November 1963 in Nancy) is a <mask> politician, a prominent member of the UMP, and then of Les Républicains, the party founded by Nicolas Sarkozy."
french,"Nadine Morano ([nadin mɔʁaˈno]; born Nadine Pucelle changed by Presidential Decret of 1976 to Nadine Pugelle, 6 November 1963 in Nancy) is a [MASK] politician, a prominent member of the UMP, and then of Les Républicains, the party founded by Nicolas Sarkozy.","Nadine Morano ([nadin mɔʁaˈno]; born Nadine Pucelle changed by Presidential Decret of 1976 to Nadine Pugelle, 6 November 1963 in Nancy) is a <mask> politician, a prominent member of the UMP, and then of Les Républicains, the party founded by Nicolas Sarkozy."
french,"Martin Lamotte (born 2 June 1947) is a [MASK] actor, comedian and director.","Martin Lamotte (born 2 June 1947) is a <mask> actor, comedian and director."
french,"Martin Lamotte (born 2 June 1947) is a [MASK] actor, comedian and director.","Martin Lamotte (born 2 June 1947) is a <mask> actor, comedian and director."
french,"Sans aucun doute (""Without a Doubt"") is a [MASK] television show, launched on 7 September 1994 and presented by Julien Courbet until 30 May 2008 then by Christophe Moulin since 12 September 2008.","Sans aucun doute (""Without a Doubt"") is a <mask> television show, launched on 7 September 1994 and presented by Julien Courbet until 30 May 2008 then by Christophe Moulin since 12 September 2008."
french,"Julien Courbet (born 7 February 1965) is a [MASK] journalist, television presenter and producer.","Julien Courbet (born 7 February 1965) is a <mask> journalist, television presenter and producer."
french,"Julien Courbet (born 7 February 1965) is a [MASK] journalist, television presenter and producer.","Julien Courbet (born 7 February 1965) is a <mask> journalist, television presenter and producer."
french,"Florent Chrestien (January 26, 1541 – October 3, 1596) was a [MASK] satirist and Latin poet.","Florent Chrestien (January 26, 1541 – October 3, 1596) was a <mask> satirist and Latin poet."
french,"Florent Chrestien (January 26, 1541 – October 3, 1596) was a [MASK] satirist and Latin poet.","Florent Chrestien (January 26, 1541 – October 3, 1596) was a <mask> satirist and Latin poet."
english,"At the Cape of Good Hope, in Bengal and Java he collected insects for [MASK] and Dutch friends, amongst others for Thomas Horsfield.","At the Cape of Good Hope, in Bengal and Java he collected insects for <mask> and Dutch friends, amongst others for Thomas Horsfield."
dutch,"Adriaan Roland Holst (Amsterdam, 23 May 1888 – Bergen, 5 August 1976) was a [MASK] writer, nicknamed the ""Prince of Dutch Poets"".","Adriaan Roland Holst (Amsterdam, 23 May 1888 – Bergen, 5 August 1976) was a <mask> writer, nicknamed the ""Prince of Dutch Poets""."
dutch,"Adriaan Roland Holst (Amsterdam, 23 May 1888 – Bergen, 5 August 1976) was a Dutch writer, nicknamed the ""Prince of [MASK] Poets"".","Adriaan Roland Holst (Amsterdam, 23 May 1888 – Bergen, 5 August 1976) was a Dutch writer, nicknamed the ""Prince of <mask> Poets""."
dutch,"Adriaan Roland Holst (Amsterdam, 23 May 1888 – Bergen, 5 August 1976) was a [MASK] writer, nicknamed the ""Prince of Dutch Poets"".","Adriaan Roland Holst (Amsterdam, 23 May 1888 – Bergen, 5 August 1976) was a <mask> writer, nicknamed the ""Prince of Dutch Poets""."
dutch,"Adriaan Roland Holst (Amsterdam, 23 May 1888 – Bergen, 5 August 1976) was a Dutch writer, nicknamed the ""Prince of [MASK] Poets"".","Adriaan Roland Holst (Amsterdam, 23 May 1888 – Bergen, 5 August 1976) was a Dutch writer, nicknamed the ""Prince of <mask> Poets""."
dutch,"The poet Adriaan Roland Holst (1888–1976), nicknamed ""the [MASK] Prince of Poets"", was the nephew of her husband.","The poet Adriaan Roland Holst (1888–1976), nicknamed ""the <mask> Prince of Poets"", was the nephew of her husband."
french,Jacques Jouanneau (3 October 1926 – 19 July 2011) was a [MASK] actor.,Jacques Jouanneau (3 October 1926 – 19 July 2011) was a <mask> actor.
french,Jacques Jouanneau (3 October 1926 – 19 July 2011) was a [MASK] actor.,Jacques Jouanneau (3 October 1926 – 19 July 2011) was a <mask> actor.
french,"Pascal Gentil (born May 15, 1973 in Paris, France) is a [MASK] taekwondo practitioner.","Pascal Gentil (born May 15, 1973 in Paris, France) is a <mask> taekwondo practitioner."
french,"A three-time winner of the European Championships, four-time World Cup Champion and Olympic bronze medallist at the 2000 Summer Olympics in Sydney and at the 2004 Summer Olympics in Athens, Pascal Gentil is the most decorated taekwondo practitioner in [MASK] taekwondo history.","A three-time winner of the European Championships, four-time World Cup Champion and Olympic bronze medallist at the 2000 Summer Olympics in Sydney and at the 2004 Summer Olympics in Athens, Pascal Gentil is the most decorated taekwondo practitioner in <mask> taekwondo history."
french,"Captain of the [MASK] taekwondo team, Pascal Gentil won his third European title in October 2005 in Riga giving the French team a second position among the European countries behind Turkey with 6 medals including 3 titles.","Captain of the <mask> taekwondo team, Pascal Gentil won his third European title in October 2005 in Riga giving the French team a second position among the European countries behind Turkey with 6 medals including 3 titles."
french,"Captain of the French taekwondo team, Pascal Gentil won his third European title in October 2005 in Riga giving the [MASK] team a second position among the European countries behind Turkey with 6 medals including 3 titles.","Captain of the French taekwondo team, Pascal Gentil won his third European title in October 2005 in Riga giving the <mask> team a second position among the European countries behind Turkey with 6 medals including 3 titles."
french,Pascal Gentil is a member of Institut National des Sports et de l'Éducation Physique France Training Centre where he trains an average of 20 hours per week together with the best [MASK] taekwondo practitioners.,Pascal Gentil is a member of Institut National des Sports et de l'Éducation Physique France Training Centre where he trains an average of 20 hours per week together with the best <mask> taekwondo practitioners.
french,The event lead to a crisis week for [MASK] taekwondo as Mickaël Borot criticised the French Taekwondo Federation and Pascal Gentil.,The event lead to a crisis week for <mask> taekwondo as Mickaël Borot criticised the French Taekwondo Federation and Pascal Gentil.
french,The event lead to a crisis week for French taekwondo as Mickaël Borot criticised the [MASK] Taekwondo Federation and Pascal Gentil.,The event lead to a crisis week for French taekwondo as Mickaël Borot criticised the <mask> Taekwondo Federation and Pascal Gentil.
french,"Pascal Gentil (born May 15, 1973 in Paris, France) is a [MASK] taekwondo practitioner.","Pascal Gentil (born May 15, 1973 in Paris, France) is a <mask> taekwondo practitioner."
french,"A three-time winner of the European Championships, four-time World Cup Champion and Olympic bronze medallist at the 2000 Summer Olympics in Sydney and at the 2004 Summer Olympics in Athens, Pascal Gentil is the most decorated taekwondo practitioner in [MASK] taekwondo history.","A three-time winner of the European Championships, four-time World Cup Champion and Olympic bronze medallist at the 2000 Summer Olympics in Sydney and at the 2004 Summer Olympics in Athens, Pascal Gentil is the most decorated taekwondo practitioner in <mask> taekwondo history."
french,"Captain of the [MASK] taekwondo team, Pascal Gentil won his third European title in October 2005 in Riga giving the French team a second position among the European countries behind Turkey with 6 medals including 3 titles.","Captain of the <mask> taekwondo team, Pascal Gentil won his third European title in October 2005 in Riga giving the French team a second position among the European countries behind Turkey with 6 medals including 3 titles."
french,"Captain of the French taekwondo team, Pascal Gentil won his third European title in October 2005 in Riga giving the [MASK] team a second position among the European countries behind Turkey with 6 medals including 3 titles.","Captain of the French taekwondo team, Pascal Gentil won his third European title in October 2005 in Riga giving the <mask> team a second position among the European countries behind Turkey with 6 medals including 3 titles."
french,Pascal Gentil is a member of Institut National des Sports et de l'Éducation Physique France Training Centre where he trains an average of 20 hours per week together with the best [MASK] taekwondo practitioners.,Pascal Gentil is a member of Institut National des Sports et de l'Éducation Physique France Training Centre where he trains an average of 20 hours per week together with the best <mask> taekwondo practitioners.
french,The event lead to a crisis week for [MASK] taekwondo as Mickaël Borot criticised the French Taekwondo Federation and Pascal Gentil.,The event lead to a crisis week for <mask> taekwondo as Mickaël Borot criticised the French Taekwondo Federation and Pascal Gentil.
french,The event lead to a crisis week for French taekwondo as Mickaël Borot criticised the [MASK] Taekwondo Federation and Pascal Gentil.,The event lead to a crisis week for French taekwondo as Mickaël Borot criticised the <mask> Taekwondo Federation and Pascal Gentil.
french,"As his formidable Greek opponent moved forward into the final, Ibrahim offered a chance for Jordan's first Olympic medal with a more satisfying victory over Kazakhstan's Adilkhan Sagindykov by a marginal judging decision in the repechage rounds, but slipped his chance in a 2–6 defeat to [MASK] fighter Pascal Gentil for the bronze, relegating Ibrahim to fourth place.","As his formidable Greek opponent moved forward into the final, Ibrahim offered a chance for Jordan's first Olympic medal with a more satisfying victory over Kazakhstan's Adilkhan Sagindykov by a marginal judging decision in the repechage rounds, but slipped his chance in a 2–6 defeat to <mask> fighter Pascal Gentil for the bronze, relegating Ibrahim to fourth place."
french,"In 2005, Heino improved his ill-fated Olympic feat to satisfy a silver in the final match 8–10 against [MASK] fighter and two-time Olympic bronze medalist Pascal Gentil at the European Championships in Riga, Latvia, adding his accolade to a set of two bronze medals obtained in 2000 and 2002.","In 2005, Heino improved his ill-fated Olympic feat to satisfy a silver in the final match 8–10 against <mask> fighter and two-time Olympic bronze medalist Pascal Gentil at the European Championships in Riga, Latvia, adding his accolade to a set of two bronze medals obtained in 2000 and 2002."
russian,"According to investigative journalist Andrei Soldatov, some of these activities are coordinated by the [MASK] signals intelligence, which is currently a part of the FSB but has been formerly a part of 16th KGB department, but others are directed by the Russian Ministry of Internal Affairs.","According to investigative journalist Andrei Soldatov, some of these activities are coordinated by the <mask> signals intelligence, which is currently a part of the FSB but has been formerly a part of 16th KGB department, but others are directed by the Russian Ministry of Internal Affairs."
russian,"According to investigative journalist Andrei Soldatov, some of these activities are coordinated by the Russian signals intelligence, which is currently a part of the FSB but has been formerly a part of 16th KGB department, but others are directed by the [MASK] Ministry of Internal Affairs.","According to investigative journalist Andrei Soldatov, some of these activities are coordinated by the Russian signals intelligence, which is currently a part of the FSB but has been formerly a part of 16th KGB department, but others are directed by the <mask> Ministry of Internal Affairs."
russian,The New Nobility: The Restoration of Russia's Security State and the Enduring Legacy of the KGB (2010) is a non-fiction English-language book by [MASK] journalists and independent security service experts Andrei Soldatov and Irina Borogan.,The New Nobility: The Restoration of Russia's Security State and the Enduring Legacy of the KGB (2010) is a non-fiction English-language book by <mask> journalists and independent security service experts Andrei Soldatov and Irina Borogan.
russian,"Hatcher gained notoriety in August 2009 after the [MASK] tabloid Komsomolskaya Pravda, a newspaper which Russian intelligence expert Andrei Soldatov ties to the Federal Security Services (FSB) of the Russian Federation, showed a fake video of him while accusing him of being an undercover CIA agent in Russia.","Hatcher gained notoriety in August 2009 after the <mask> tabloid Komsomolskaya Pravda, a newspaper which Russian intelligence expert Andrei Soldatov ties to the Federal Security Services (FSB) of the Russian Federation, showed a fake video of him while accusing him of being an undercover CIA agent in Russia."
russian,"Hatcher gained notoriety in August 2009 after the Russian tabloid Komsomolskaya Pravda, a newspaper which [MASK] intelligence expert Andrei Soldatov ties to the Federal Security Services (FSB) of the Russian Federation, showed a fake video of him while accusing him of being an undercover CIA agent in Russia.","Hatcher gained notoriety in August 2009 after the Russian tabloid Komsomolskaya Pravda, a newspaper which <mask> intelligence expert Andrei Soldatov ties to the Federal Security Services (FSB) of the Russian Federation, showed a fake video of him while accusing him of being an undercover CIA agent in Russia."
malayalam,"Karayilekku Oru Kadal Dooram ([MASK]: കരയിലേക്ക്‌ ഒരു കടൽ ദൂരം; English: A Sea Away to the Shore) is a 2010 Malayalam film directed by Vinod Mankara, starring Indrajith, Mamta Mohandas and Dhanya Mary Varghese in the lead roles.","Karayilekku Oru Kadal Dooram (<mask>: കരയിലേക്ക്‌ ഒരു കടൽ ദൂരം; English: A Sea Away to the Shore) is a 2010 Malayalam film directed by Vinod Mankara, starring Indrajith, Mamta Mohandas and Dhanya Mary Varghese in the lead roles."
malayalam,Heart Beats is an Indian film in the [MASK] starring Indrajith and Simran.,Heart Beats is an Indian film in the <mask> starring Indrajith and Simran.
malayalam,"Outsider is a 2012 [MASK] thriller film written and directed by Premlal, starring Sreenivasan, Indrajith, Ganga Babu and Pasupathy in the lead roles.","Outsider is a 2012 <mask> thriller film written and directed by Premlal, starring Sreenivasan, Indrajith, Ganga Babu and Pasupathy in the lead roles."
french,Adolphe Pinard (4 February 1844 – 1 March 1934) was a [MASK] obstetrician who was a native of Méry-sur-Seine.,Adolphe Pinard (4 February 1844 – 1 March 1934) was a <mask> obstetrician who was a native of Méry-sur-Seine.
french,Adolphe Pinard (4 February 1844 – 1 March 1934) was a [MASK] obstetrician who was a native of Méry-sur-Seine.,Adolphe Pinard (4 February 1844 – 1 March 1934) was a <mask> obstetrician who was a native of Méry-sur-Seine.
russian,"On June 28, Russian President Vladimir Putin ordered [MASK] security services to locate and kill those responsible for the kidnapping and execution of the diplomats.","On June 28, Russian President Vladimir Putin ordered <mask> security services to locate and kill those responsible for the kidnapping and execution of the diplomats."
russian,"The arrest came shortly after a visit to Japan by [MASK] leader Vladimir Putin, during which politicians of both Russia and Japan had talked of warm relations between the two countries — as such, the revelations caused considerable public outcry.","The arrest came shortly after a visit to Japan by <mask> leader Vladimir Putin, during which politicians of both Russia and Japan had talked of warm relations between the two countries — as such, the revelations caused considerable public outcry."
russian,"Michael Stürmer (born September 29, 1938) is a right-wing German historian arguably best known for his role in the Historikerstreit of the 1980s, for his geographical interpretation of German history and for an admiring 2008 biography of the [MASK] politician Vladimir Putin.","Michael Stürmer (born September 29, 1938) is a right-wing German historian arguably best known for his role in the Historikerstreit of the 1980s, for his geographical interpretation of German history and for an admiring 2008 biography of the <mask> politician Vladimir Putin."
russian,"In June 2012 he was appointed as Presidential Envoy for engaging with [MASK] organizations abroad, by President Putin.","In June 2012 he was appointed as Presidential Envoy for engaging with <mask> organizations abroad, by President Putin."
russian,He also accused Putin of ordering the murder in October 2006 of the [MASK] journalist Anna Politkovskaya.,He also accused Putin of ordering the murder in October 2006 of the <mask> journalist Anna Politkovskaya.
russian,"Although Georgia did plan to participate in the Eurovision Song Contest 2009, it decided to withdraw after the European Broadcasting Union demanded it re-write its song which made reference to the [MASK] prime minister, Vladimir Putin.","Although Georgia did plan to participate in the Eurovision Song Contest 2009, it decided to withdraw after the European Broadcasting Union demanded it re-write its song which made reference to the <mask> prime minister, Vladimir Putin."
russian,"Roman Igorevich Tsepov ([MASK]: Роман Игоревич Цепов, (July 22, 1962, Kolpino, Leningrad Oblast, USSR – September 24, 2004, Saint-Petersburg) was a Saint Petersburg businessman and confidant to Vladimir Putin during Putin's work at the Saint Petersburg City Administration.","Roman Igorevich Tsepov (<mask>: Роман Игоревич Цепов, (July 22, 1962, Kolpino, Leningrad Oblast, USSR – September 24, 2004, Saint-Petersburg) was a Saint Petersburg businessman and confidant to Vladimir Putin during Putin's work at the Saint Petersburg City Administration."
russian,"Roman Igorevich Tsepov ([MASK]: Роман Игоревич Цепов, (July 22, 1962, Kolpino, Leningrad Oblast, USSR – September 24, 2004, Saint-Petersburg) was a Saint Petersburg businessman and confidant to Vladimir Putin during Putin's work at the Saint Petersburg City Administration.","Roman Igorevich Tsepov (<mask>: Роман Игоревич Цепов, (July 22, 1962, Kolpino, Leningrad Oblast, USSR – September 24, 2004, Saint-Petersburg) was a Saint Petersburg businessman and confidant to Vladimir Putin during Putin's work at the Saint Petersburg City Administration."
russian,"Yelena Viktorovna Tregubova ([MASK]: Елена Викторовна Трегубова) (born May 24, 1973) is a Russian journalist, a critic of the president Vladimir Putin and his regime.","Yelena Viktorovna Tregubova (<mask>: Елена Викторовна Трегубова) (born May 24, 1973) is a Russian journalist, a critic of the president Vladimir Putin and his regime."
russian,"Yelena Viktorovna Tregubova (Russian: Елена Викторовна Трегубова) (born May 24, 1973) is a [MASK] journalist, a critic of the president Vladimir Putin and his regime.","Yelena Viktorovna Tregubova (Russian: Елена Викторовна Трегубова) (born May 24, 1973) is a <mask> journalist, a critic of the president Vladimir Putin and his regime."
russian,"Unity ([MASK]: Единство, Yedinstvo) was a Russian political party that was created in September 1999 and registered on October 15, supported by Russia’s President Boris Yeltsin, Prime Minister Vladimir Putin and dozens of Russian governors to counter the threat which the Kremlin perceived from the Fatherland-All Russia alliance.","Unity (<mask>: Единство, Yedinstvo) was a Russian political party that was created in September 1999 and registered on October 15, supported by Russia’s President Boris Yeltsin, Prime Minister Vladimir Putin and dozens of Russian governors to counter the threat which the Kremlin perceived from the Fatherland-All Russia alliance."
russian,"Unity (Russian: Единство, Yedinstvo) was a [MASK] political party that was created in September 1999 and registered on October 15, supported by Russia’s President Boris Yeltsin, Prime Minister Vladimir Putin and dozens of Russian governors to counter the threat which the Kremlin perceived from the Fatherland-All Russia alliance.","Unity (Russian: Единство, Yedinstvo) was a <mask> political party that was created in September 1999 and registered on October 15, supported by Russia’s President Boris Yeltsin, Prime Minister Vladimir Putin and dozens of Russian governors to counter the threat which the Kremlin perceived from the Fatherland-All Russia alliance."
russian,"Unity (Russian: Единство, Yedinstvo) was a Russian political party that was created in September 1999 and registered on October 15, supported by Russia’s President Boris Yeltsin, Prime Minister Vladimir Putin and dozens of [MASK] governors to counter the threat which the Kremlin perceived from the Fatherland-All Russia alliance.","Unity (Russian: Единство, Yedinstvo) was a Russian political party that was created in September 1999 and registered on October 15, supported by Russia’s President Boris Yeltsin, Prime Minister Vladimir Putin and dozens of <mask> governors to counter the threat which the Kremlin perceived from the Fatherland-All Russia alliance."
russian,"In another, Akhmed Zakayev appealed to [MASK] voters not to reelect President Vladimir Putin and claimed the conflict benefited only Putin.","In another, Akhmed Zakayev appealed to <mask> voters not to reelect President Vladimir Putin and claimed the conflict benefited only Putin."
russian,"In another, Akhmed Zakayev appealed to [MASK] voters not to reelect President Vladimir Putin and claimed the conflict benefited only Putin.","In another, Akhmed Zakayev appealed to <mask> voters not to reelect President Vladimir Putin and claimed the conflict benefited only Putin."
russian,Aleksandr Sergeyevich Sokolov ([MASK]: Александр Серге́евич Соколов) is a Russian politician and former Minister of Culture and Mass Communication for then-President Vladimir Putin's government.,Aleksandr Sergeyevich Sokolov (<mask>: Александр Серге́евич Соколов) is a Russian politician and former Minister of Culture and Mass Communication for then-President Vladimir Putin's government.
russian,Aleksandr Sergeyevich Sokolov (Russian: Александр Серге́евич Соколов) is a [MASK] politician and former Minister of Culture and Mass Communication for then-President Vladimir Putin's government.,Aleksandr Sergeyevich Sokolov (Russian: Александр Серге́евич Соколов) is a <mask> politician and former Minister of Culture and Mass Communication for then-President Vladimir Putin's government.
russian,"Yury Valentinovich Kovalchuk ([MASK]: Юрий Валентинович Ковальчук, born 25 July 1951, Leningrad, Soviet Union) is a Russian businessman and financier ""reputed to be Putin's personal banker"".","Yury Valentinovich Kovalchuk (<mask>: Юрий Валентинович Ковальчук, born 25 July 1951, Leningrad, Soviet Union) is a Russian businessman and financier ""reputed to be Putin's personal banker""."
russian,"Yury Valentinovich Kovalchuk (Russian: Юрий Валентинович Ковальчук, born 25 July 1951, Leningrad, Soviet Union) is a [MASK] businessman and financier ""reputed to be Putin's personal banker"".","Yury Valentinovich Kovalchuk (Russian: Юрий Валентинович Ковальчук, born 25 July 1951, Leningrad, Soviet Union) is a <mask> businessman and financier ""reputed to be Putin's personal banker""."
russian,"The May 2008 issue of [MASK] Forbes listed him for the first time in its Golden Hundred of Russia's richest and introduced him and another new entrant to the List, Gennady Timchenko, as ""good acqaintances of Vladimir Putin.""","The May 2008 issue of <mask> Forbes listed him for the first time in its Golden Hundred of Russia's richest and introduced him and another new entrant to the List, Gennady Timchenko, as ""good acqaintances of Vladimir Putin."""
russian,"Igor Ivanovich Sechin ([MASK]: Игорь Иванович Сечин, born 7 September 1960 in Leningrad, Soviet Union) is a Russian official, considered a close ally of Vladimir Putin.","Igor Ivanovich Sechin (<mask>: Игорь Иванович Сечин, born 7 September 1960 in Leningrad, Soviet Union) is a Russian official, considered a close ally of Vladimir Putin."
russian,"Igor Ivanovich Sechin (Russian: Игорь Иванович Сечин, born 7 September 1960 in Leningrad, Soviet Union) is a [MASK] official, considered a close ally of Vladimir Putin.","Igor Ivanovich Sechin (Russian: Игорь Иванович Сечин, born 7 September 1960 in Leningrad, Soviet Union) is a <mask> official, considered a close ally of Vladimir Putin."
russian,FreeMediaOnline.org has published articles critical of President Vladimir Putin's clampdown on independent media in Russia and Moscow's efforts to restrict rebroadcasting of RFE/RL and VOA news programs on [MASK] stations.,FreeMediaOnline.org has published articles critical of President Vladimir Putin's clampdown on independent media in Russia and Moscow's efforts to restrict rebroadcasting of RFE/RL and VOA news programs on <mask> stations.
russian,"Dmitry Sergeyevich Peskov ([MASK]: Дмитрий Серге́евич Песков (born October 17, 1967) is a Russian diplomat, and since 2012 the press spokesman for the President of Russia, Vladimir Putin.","Dmitry Sergeyevich Peskov (<mask>: Дмитрий Серге́евич Песков (born October 17, 1967) is a Russian diplomat, and since 2012 the press spokesman for the President of Russia, Vladimir Putin."
russian,"Dmitry Sergeyevich Peskov (Russian: Дмитрий Серге́евич Песков (born October 17, 1967) is a [MASK] diplomat, and since 2012 the press spokesman for the President of Russia, Vladimir Putin.","Dmitry Sergeyevich Peskov (Russian: Дмитрий Серге́евич Песков (born October 17, 1967) is a <mask> diplomat, and since 2012 the press spokesman for the President of Russia, Vladimir Putin."
russian,"Yury Titovich Shutov ([MASK]: Юрий Титович Шутов, March 16, 1946 – December 12, 2014) was a Russian politician who is known for collecting incriminating evidence against Saint Petersburg administration, including former Mayor Anatoly Sobchak and his aide at this time Vladimir Putin.","Yury Titovich Shutov (<mask>: Юрий Титович Шутов, March 16, 1946 – December 12, 2014) was a Russian politician who is known for collecting incriminating evidence against Saint Petersburg administration, including former Mayor Anatoly Sobchak and his aide at this time Vladimir Putin."
russian,"Yury Titovich Shutov (Russian: Юрий Титович Шутов, March 16, 1946 – December 12, 2014) was a [MASK] politician who is known for collecting incriminating evidence against Saint Petersburg administration, including former Mayor Anatoly Sobchak and his aide at this time Vladimir Putin.","Yury Titovich Shutov (Russian: Юрий Титович Шутов, March 16, 1946 – December 12, 2014) was a <mask> politician who is known for collecting incriminating evidence against Saint Petersburg administration, including former Mayor Anatoly Sobchak and his aide at this time Vladimir Putin."
russian,"The National Priority Projects of the Russian Federation is a program of the [MASK] government set out by Russian President Vladimir Putin in his speech on September 5, 2005.","The National Priority Projects of the Russian Federation is a program of the <mask> government set out by Russian President Vladimir Putin in his speech on September 5, 2005."
russian,"The Federal Financial Monitoring Service of the Russian Federation ([MASK]: Федеральная служба по финансовому мониторингу; Росфинмониторинг) (known as Rosfinmonitoring) is a Federal Service that was created by a decree of President Vladimir Putin of November 1, 2001, and aimed to fight money laundering.","The Federal Financial Monitoring Service of the Russian Federation (<mask>: Федеральная служба по финансовому мониторингу; Росфинмониторинг) (known as Rosfinmonitoring) is a Federal Service that was created by a decree of President Vladimir Putin of November 1, 2001, and aimed to fight money laundering."
russian,"The abuse included administering electric shocks to Mikheyev's earlobes - the torture called ""a phone call to Putin"" by the torturers ([MASK]: звонок Путину).","The abuse included administering electric shocks to Mikheyev's earlobes - the torture called ""a phone call to Putin"" by the torturers (<mask>: звонок Путину)."
russian,"On 5 October 2012, the [MASK] channel NTV aired a documentary titled Anatomy Of A Protest 2, which claimed to show secret footage of Targamadze meeting with Russian opposition activists Sergei Udaltsov and Leonid Razvozzhayev to plot the overthrow of President Vladimir Putin.","On 5 October 2012, the <mask> channel NTV aired a documentary titled Anatomy Of A Protest 2, which claimed to show secret footage of Targamadze meeting with Russian opposition activists Sergei Udaltsov and Leonid Razvozzhayev to plot the overthrow of President Vladimir Putin."
russian,President Putin granted her [MASK] citizenship.,President Putin granted her <mask> citizenship.
russian,"The Other Russia ([MASK]: Другая Россия - Drugaya Rossiya), sometimes cited as Another Russia, was an umbrella coalition (2006–2008/2009/2010) that gathered opponents of President Vladimir Putin and known as organizer of Dissenters' Marches.","The Other Russia (<mask>: Другая Россия - Drugaya Rossiya), sometimes cited as Another Russia, was an umbrella coalition (2006–2008/2009/2010) that gathered opponents of President Vladimir Putin and known as organizer of Dissenters' Marches."
russian,"He claims that it is more an effort by Putin to express the glory of the Soviet Union in order to generate support for a ""revived [MASK] power in the future"" by bringing back memories of various Russian accomplishments that legitimatized Soviet dominance, including the Soviet victory against Nazi Germany.","He claims that it is more an effort by Putin to express the glory of the Soviet Union in order to generate support for a ""revived <mask> power in the future"" by bringing back memories of various Russian accomplishments that legitimatized Soviet dominance, including the Soviet victory against Nazi Germany."
russian,"He claims that it is more an effort by Putin to express the glory of the Soviet Union in order to generate support for a ""revived Great Russian power in the future"" by bringing back memories of various [MASK] accomplishments that legitimatized Soviet dominance, including the Soviet victory against Nazi Germany.","He claims that it is more an effort by Putin to express the glory of the Soviet Union in order to generate support for a ""revived Great Russian power in the future"" by bringing back memories of various <mask> accomplishments that legitimatized Soviet dominance, including the Soviet victory against Nazi Germany."
russian,"After the assassination of the [MASK] journalist Anna Politkovskaya, Abrahamson blamed the Russian President Vladimir Putin, naming him ""Gasputin"" (an obvious mockery of the president, Gazprom, and the Russian mystic Grigori Rasputin), concluding: ""With oil and gas, (Putin) has succeeded, where the Soviet Union - despite having nuclear weapons - failed"".","After the assassination of the <mask> journalist Anna Politkovskaya, Abrahamson blamed the Russian President Vladimir Putin, naming him ""Gasputin"" (an obvious mockery of the president, Gazprom, and the Russian mystic Grigori Rasputin), concluding: ""With oil and gas, (Putin) has succeeded, where the Soviet Union - despite having nuclear weapons - failed""."
russian,"After the assassination of the Russian journalist Anna Politkovskaya, Abrahamson blamed the Russian President Vladimir Putin, naming him ""Gasputin"" (an obvious mockery of the president, Gazprom, and the [MASK] mystic Grigori Rasputin), concluding: ""With oil and gas, (Putin) has succeeded, where the Soviet Union - despite having nuclear weapons - failed"".","After the assassination of the Russian journalist Anna Politkovskaya, Abrahamson blamed the Russian President Vladimir Putin, naming him ""Gasputin"" (an obvious mockery of the president, Gazprom, and the <mask> mystic Grigori Rasputin), concluding: ""With oil and gas, (Putin) has succeeded, where the Soviet Union - despite having nuclear weapons - failed""."
russian,"After the assassination of the [MASK] journalist Anna Politkovskaya, Abrahamson blamed the Russian President Vladimir Putin, naming him ""Gasputin"" (an obvious mockery of the president, Gazprom, and the Russian mystic Grigori Rasputin), concluding: ""With oil and gas, (Putin) has succeeded, where the Soviet Union - despite having nuclear weapons - failed"".","After the assassination of the <mask> journalist Anna Politkovskaya, Abrahamson blamed the Russian President Vladimir Putin, naming him ""Gasputin"" (an obvious mockery of the president, Gazprom, and the Russian mystic Grigori Rasputin), concluding: ""With oil and gas, (Putin) has succeeded, where the Soviet Union - despite having nuclear weapons - failed""."
