obj_label,masked_sentence,masked_sentence_roberta
derbyshire,"Joseph Bosworth (1789 -- 27 May 1876), English scholar of Anglo-Saxon language and Anglo-Saxon literature, was born in [MASK] .","Joseph Bosworth (1789 -- 27 May 1876), English scholar of Anglo-Saxon language and Anglo-Saxon literature, was born in <mask> ."
pakistan,Khalid Malik (born on 17 August 1952 in [MASK]) is an international civil servant .,Khalid Malik (born on 17 August 1952 in <mask>) is an international civil servant .
dublin,Paddy Crowley (15 March 1932 -- 2 April 2006) was an Irish soccer player who was born in [MASK] .,Paddy Crowley (15 March 1932 -- 2 April 2006) was an Irish soccer player who was born in <mask> .
england,"He was born in 1847 in [MASK] to Joseph Braham (1827-1877), and he had a brother, David Braham .","He was born in 1847 in <mask> to Joseph Braham (1827-1877), and he had a brother, David Braham ."
charleston,"Born in [MASK], Virginia (now West Virginia), Morris attended the common schools .","Born in <mask>, Virginia (now West Virginia), Morris attended the common schools ."
milan,"Carlo Bacchiocco was an Italian painter, born in [MASK] .","Carlo Bacchiocco was an Italian painter, born in <mask> ."
edinburgh,"Born in [MASK], Henderson was the son of architect John Henderson and Hannah Matilda Exley .","Born in <mask>, Henderson was the son of architect John Henderson and Hannah Matilda Exley ."
warsaw,"Aaron Walden (born at [MASK] about 1835, died 1912) was a Polish Jewish Talmudist, editor, and author .","Aaron Walden (born at <mask> about 1835, died 1912) was a Polish Jewish Talmudist, editor, and author ."
melbourne,"Adam Bright (born 11 August 1984, in [MASK], Australia) is an Australian left-handed pitcher .","Adam Bright (born 11 August 1984, in <mask>, Australia) is an Australian left-handed pitcher ."
california,"Born in [MASK] in 1952, Hess received his BA at Principia College, a Master's degree in architecture from the UCLA School of the Arts and Architecture, and is a licensed architect .","Born in <mask> in 1952, Hess received his BA at Principia College, a Master's degree in architecture from the UCLA School of the Arts and Architecture, and is a licensed architect ."
maine,"Born in [MASK], Fletcher was a clerk in Boston in the 1850s and identified himself as an artist after 1860 .","Born in <mask>, Fletcher was a clerk in Boston in the 1850s and identified himself as an artist after 1860 ."
cairo,"Hisham Mohd Ashour, (born May 29, 1982 in [MASK]) is a professional squash player who represented Egypt .","Hisham Mohd Ashour, (born May 29, 1982 in <mask>) is a professional squash player who represented Egypt ."
london,Toby Cockerell (born 17 October 1976 in [MASK]) is an English actor who played the part of Scott Windsor in ITV's Emmerdale from 1993--1996 .,Toby Cockerell (born 17 October 1976 in <mask>) is an English actor who played the part of Scott Windsor in ITV's Emmerdale from 1993--1996 .
pasadena,"Gordon Copley, born in [MASK], California, is a bassist who briefly played bass for Black Sabbath .","Gordon Copley, born in <mask>, California, is a bassist who briefly played bass for Black Sabbath ."
haifa,"Elie Rekhess (אלי רכס) born 1945 in [MASK], Israel is a scholar of political history of the Arabs in Israel; Islamic resurgence in Israel; the West Bank and Gaza and Palestinian affairs .","Elie Rekhess (אלי רכס) born 1945 in <mask>, Israel is a scholar of political history of the Arabs in Israel; Islamic resurgence in Israel; the West Bank and Gaza and Palestinian affairs ."
amsterdam,"Bert Ruiter (born 26 November 1946, [MASK]) is a Dutch bass guitarist, record producer, and composer .","Bert Ruiter (born 26 November 1946, <mask>) is a Dutch bass guitarist, record producer, and composer ."
montreal,"Born in [MASK], Couture was choirmaster at Saint-Jacques Cathedral before studying at the Conservatoire de Paris with Romain Bussine and Théodore Dubois from 1873-1875 .","Born in <mask>, Couture was choirmaster at Saint-Jacques Cathedral before studying at the Conservatoire de Paris with Romain Bussine and Théodore Dubois from 1873-1875 ."
london,"Jack Smooth, real name Ron Wells, born in [MASK] 1970 .","Jack Smooth, real name Ron Wells, born in <mask> 1970 ."
leipzig,Kirsten Wenzel (born 27 February 1961 in [MASK]) is a German rowing cox .,Kirsten Wenzel (born 27 February 1961 in <mask>) is a German rowing cox .
boston,"Born in [MASK], Massachusetts, Crowley attended the common schools .","Born in <mask>, Massachusetts, Crowley attended the common schools ."
croydon,"Anne Clark (born 14 May 1960, [MASK], London, England) is an English poet and songwriter .","Anne Clark (born 14 May 1960, <mask>, London, England) is an English poet and songwriter ."
belfast,"Jack Garland (1 Feb 1908 -- 29 November 1985) was a boxer born in [MASK], Northern Ireland .","Jack Garland (1 Feb 1908 -- 29 November 1985) was a boxer born in <mask>, Northern Ireland ."
oslo,Elsa Rastad Bråten (born 1 February 1918 in [MASK]; died 21 December 1999) was a Norwegian politician for the Labour Party .,Elsa Rastad Bråten (born 1 February 1918 in <mask>; died 21 December 1999) was a Norwegian politician for the Labour Party .
milwaukee,"Born in [MASK], Wisconsin, Hoven graduated from University of Wisconsin-- Oshkosh with a degree in criminal justice .","Born in <mask>, Wisconsin, Hoven graduated from University of Wisconsin-- Oshkosh with a degree in criminal justice ."
richmond,"Born in [MASK], Virginia, Mortimer graduated from the University of Virginia .","Born in <mask>, Virginia, Mortimer graduated from the University of Virginia ."
hudson,"Born in [MASK], New Hampshire, Burns moved with his parents in childhood to Rumney in Grafton County .","Born in <mask>, New Hampshire, Burns moved with his parents in childhood to Rumney in Grafton County ."
london,Sebastian Dacey (born 1982 [MASK]) is a German artist .,Sebastian Dacey (born 1982 <mask>) is a German artist .
lincoln,"Marc Spackman born 7th February 1979 in [MASK], England is a former England and Great Britain Olympic swimmer who qualified for and competed in the Sydney 2000 Olympic Games qualifying from the British Championships (Olympic Trials) in March 2000 and automatically qualifying for the Great Britain Olympic Team .","Marc Spackman born 7th February 1979 in <mask>, England is a former England and Great Britain Olympic swimmer who qualified for and competed in the Sydney 2000 Olympic Games qualifying from the British Championships (Olympic Trials) in March 2000 and automatically qualifying for the Great Britain Olympic Team ."
naples,"Born in [MASK], Wenzel spent most of his career working in London, with the exception of some years spent in Paris .","Born in <mask>, Wenzel spent most of his career working in London, with the exception of some years spent in Paris ."
berlin,"Avner W Less (1916-1987) was an Israeli police officer, born in [MASK], Germany .","Avner W Less (1916-1987) was an Israeli police officer, born in <mask>, Germany ."
cameroon,Berg was born in 1977 in a small village of [MASK] and grew up in Senegal .,Berg was born in 1977 in a small village of <mask> and grew up in Senegal .
aberdeen,"Born in [MASK], he was the son of John Blaikie (1756--1826), a plumbing merchant and his wife Helen Richardson (1765--1844) .","Born in <mask>, he was the son of John Blaikie (1756--1826), a plumbing merchant and his wife Helen Richardson (1765--1844) ."
venice,Samuele Levi (1813 -- 6 January 1883) was an Italian composer born in [MASK] .,Samuele Levi (1813 -- 6 January 1883) was an Italian composer born in <mask> .
detroit,"Charles Gilchrist Adams (born December 13, 1936, [MASK], Michigan) became the first Nickerson Professor of the Practice of Ethics and Ministry at Harvard Divinity School in 2007 .","Charles Gilchrist Adams (born December 13, 1936, <mask>, Michigan) became the first Nickerson Professor of the Practice of Ethics and Ministry at Harvard Divinity School in 2007 ."
london,"Alan Littlejohn (4 January 1928 - 12 November 1996) was a British jazz trumpeter, flugelhornist and bandleader born in [MASK], England, most notable for his work with artists such as Ben Webster, Earl Hines, Bill Coleman, Sonny Dee, Laurie Chescoe, Alvin Roy, and Billy Butterfield .","Alan Littlejohn (4 January 1928 - 12 November 1996) was a British jazz trumpeter, flugelhornist and bandleader born in <mask>, England, most notable for his work with artists such as Ben Webster, Earl Hines, Bill Coleman, Sonny Dee, Laurie Chescoe, Alvin Roy, and Billy Butterfield ."
detroit,"Born in [MASK], Michigan, he studied dance as a child, then moved to New York City in 1972 to study at the Juilliard School .","Born in <mask>, Michigan, he studied dance as a child, then moved to New York City in 1972 to study at the Juilliard School ."
doncaster,Egley was born at [MASK] in 1798 .,Egley was born at <mask> in 1798 .
essex,"Ashrowan was born in 1966, in [MASK], England .","Ashrowan was born in 1966, in <mask>, England ."
amsterdam,Nyncke Beekhuyzen (born 24 January 1980 in [MASK]) is a Dutch actress .,Nyncke Beekhuyzen (born 24 January 1980 in <mask>) is a Dutch actress .
sydney,"The eldest of three sons born to Robert Mitchell Ross, a Scottish-born compositor, and Anne Matilda (née Bonham), Robert Mitchell's English-born wife, Robert Samuel Ross was born on 5 January 1873 in [MASK], New South Wales .","The eldest of three sons born to Robert Mitchell Ross, a Scottish-born compositor, and Anne Matilda (née Bonham), Robert Mitchell's English-born wife, Robert Samuel Ross was born on 5 January 1873 in <mask>, New South Wales ."
glasgow,"Atherton was born at [MASK] in 1806, being the son of the Rev .","Atherton was born at <mask> in 1806, being the son of the Rev ."
baltimore,"Born in [MASK], Armiger attended Maryland Institute College of Art studying painting and sculpture .","Born in <mask>, Armiger attended Maryland Institute College of Art studying painting and sculpture ."
oslo,Siri Hall Arnøy (born 28 November 1978 in [MASK]) is a Norwegian politician for the Socialist Left Party .,Siri Hall Arnøy (born 28 November 1978 in <mask>) is a Norwegian politician for the Socialist Left Party .
cardiff,"Keith Haynes (b. 10 December 1963, [MASK], Wales) is a published Welsh author and musician .","Keith Haynes (b. 10 December 1963, <mask>, Wales) is a published Welsh author and musician ."
knoxville,"He was born and raised in [MASK], Tennessee .","He was born and raised in <mask>, Tennessee ."
jerusalem,"Eran Groumi (born June 5, 1970 in [MASK]) is a former backstroke and butterfly swimmer from Israel, who competed for his native country at the 1992 Summer Olympics in Barcelona, Spain .","Eran Groumi (born June 5, 1970 in <mask>) is a former backstroke and butterfly swimmer from Israel, who competed for his native country at the 1992 Summer Olympics in Barcelona, Spain ."
ireland,Billy Treacy born in [MASK] is rugby league player for the Treaty City Titans in the Irish Elite League .,Billy Treacy born in <mask> is rugby league player for the Treaty City Titans in the Irish Elite League .
milan,"Born in [MASK], Sangiorgio studied at the city's Accademia di Brera .","Born in <mask>, Sangiorgio studied at the city's Accademia di Brera ."
cambridgeshire,Blessed Richard Leigh (c. 1561 -- 1588) was an English martyr born in [MASK] .,Blessed Richard Leigh (c. 1561 -- 1588) was an English martyr born in <mask> .
budapest,"Adrienn Bende (born 25 June 1985 in [MASK], Hungary) is the winner of the Miss Universe Hungary contest in 2006, and one of the 20 semi-finalists of the Miss Universe 2006 contest from Los Angeles .","Adrienn Bende (born 25 June 1985 in <mask>, Hungary) is the winner of the Miss Universe Hungary contest in 2006, and one of the 20 semi-finalists of the Miss Universe 2006 contest from Los Angeles ."
ipswich,Russell Taylor was born and grew up in [MASK] in Suffolk .,Russell Taylor was born and grew up in <mask> in Suffolk .
paris,Antoine Verglas (Born in [MASK] in 1962) is a New York City based photographer who's obtained popular acclaim for his uninhibited documentary style fashion photographs of the 1990s supermodels such as Claudia Shiffer and Stephanie Seymour .,Antoine Verglas (Born in <mask> in 1962) is a New York City based photographer who's obtained popular acclaim for his uninhibited documentary style fashion photographs of the 1990s supermodels such as Claudia Shiffer and Stephanie Seymour .
istanbul,"Demir, born 1954 in [MASK], immigrated to Canada in 1977 .","Demir, born 1954 in <mask>, immigrated to Canada in 1977 ."
cincinnati,"Thomas B Sheridan (born 23 December 1929, [MASK], OH) is American professor of mechanical engineering and Applied Psychology Emeritus at the Massachusetts Institute of Technology .","Thomas B Sheridan (born 23 December 1929, <mask>, OH) is American professor of mechanical engineering and Applied Psychology Emeritus at the Massachusetts Institute of Technology ."
vancouver,Heather Davis (born 26 February 1974 in [MASK]) is a Canadian rower .,Heather Davis (born 26 February 1974 in <mask>) is a Canadian rower .
london,Alisa Arnah is a British actress born in [MASK] .,Alisa Arnah is a British actress born in <mask> .
barcelona,"Jaime Vallvé (born in 1928 in [MASK] in Spain, died in 2000) was a Spanish comic strip artist who lived and worked in Denmark during most of his lifetime .","Jaime Vallvé (born in 1928 in <mask> in Spain, died in 2000) was a Spanish comic strip artist who lived and worked in Denmark during most of his lifetime ."
swindon,"Born in [MASK], Lancashire, Charlesworth began his first-class career in 1898 and played regularly for Warwickshire until 1921 .","Born in <mask>, Lancashire, Charlesworth began his first-class career in 1898 and played regularly for Warwickshire until 1921 ."
ghent,Marc Van Montagu (born 10 November 1933 in [MASK]) is a Belgian molecular biologist .,Marc Van Montagu (born 10 November 1933 in <mask>) is a Belgian molecular biologist .
london,"Born in [MASK], Maxwell was educated at McGill University and Cambridge University .","Born in <mask>, Maxwell was educated at McGill University and Cambridge University ."
tours,"René Théodore Berthon was born at [MASK] in 1776, and studied under David .","René Théodore Berthon was born at <mask> in 1776, and studied under David ."
yunnan,"Ha Sinan (born 10 January 1992 in Kunming, [MASK]) is a swimmer from China .","Ha Sinan (born 10 January 1992 in Kunming, <mask>) is a swimmer from China ."
chicago,"Born in [MASK], White is a graduate of Wheaton College (1975, Bachelor of Music) and the Jacobs School of Music of Indiana University (1978, Master of Music) .","Born in <mask>, White is a graduate of Wheaton College (1975, Bachelor of Music) and the Jacobs School of Music of Indiana University (1978, Master of Music) ."
dresden,"Peter Rösel (February 2, 1945 [MASK]) is a German concert pianist .","Peter Rösel (February 2, 1945 <mask>) is a German concert pianist ."
newport,"Bernard Lloyd (born 30 January 1934, [MASK], South Wales) is a Welsh actor noted for his television roles .","Bernard Lloyd (born 30 January 1934, <mask>, South Wales) is a Welsh actor noted for his television roles ."
lisbon,"Fernando Lima Bello (born 27 November 1931 in [MASK]) is Portugal's current and only member of the International Olympic Committee since 1989, when he ended his term at the presidency of the Olympic Committee of Portugal .","Fernando Lima Bello (born 27 November 1931 in <mask>) is Portugal's current and only member of the International Olympic Committee since 1989, when he ended his term at the presidency of the Olympic Committee of Portugal ."
edinburgh,"He was born and raised in [MASK], and worked for a number of years as an apprentice of David Bryce .","He was born and raised in <mask>, and worked for a number of years as an apprentice of David Bryce ."
cambridge,"At the time of the Aaron's birth his father was making a modest living as a publican in [MASK], Massachusetts, where Aaron was born, and also working in construction .","At the time of the Aaron's birth his father was making a modest living as a publican in <mask>, Massachusetts, where Aaron was born, and also working in construction ."
moscow,"Elena Lev, born in [MASK], Russia in 1981, began her training to become a rhythmic gymnast at an early age, assisted and coached by her mother, Elena Lev Sr She developed a signature hula hoop act incorporating gymnastics and contortion .","Elena Lev, born in <mask>, Russia in 1981, began her training to become a rhythmic gymnast at an early age, assisted and coached by her mother, Elena Lev Sr She developed a signature hula hoop act incorporating gymnastics and contortion ."
assam,"Mamta Baruah Herland is a painter and digital artist born in [MASK], north east India, now living just outside Oslo, Norway .","Mamta Baruah Herland is a painter and digital artist born in <mask>, north east India, now living just outside Oslo, Norway ."
newcastle,"Born in [MASK], Maine, he attended Montreal Seminary (in Quebec, Canada) and Georgetown College, (Georgetown, D.C.) He graduated from St Mary's College (Baltimore) in 1813 .","Born in <mask>, Maine, he attended Montreal Seminary (in Quebec, Canada) and Georgetown College, (Georgetown, D.C.) He graduated from St Mary's College (Baltimore) in 1813 ."
hamilton,"Walker was born on 11 May 1984 in [MASK], New Zealand .","Walker was born on 11 May 1984 in <mask>, New Zealand ."
istanbul,"Shahan Shahnour was born Shahnour Kerestejian, on August 3, 1903, in a suburb of [MASK], Turkey .","Shahan Shahnour was born Shahnour Kerestejian, on August 3, 1903, in a suburb of <mask>, Turkey ."
bari,"Bruno Campanella (born January 6, 1943, [MASK]) is an Italian conductor and a distinguished interpreter of the Italian Opera .","Bruno Campanella (born January 6, 1943, <mask>) is an Italian conductor and a distinguished interpreter of the Italian Opera ."
yerevan,"Armen Ayvazyan () (born May 14, 1964, [MASK]) is an Armenian historian and political scientist .","Armen Ayvazyan () (born May 14, 1964, <mask>) is an Armenian historian and political scientist ."
frederick,"He was born April 28, 1960 in [MASK], Maryland to Webster and Jeanette Lofton Ambush .","He was born April 28, 1960 in <mask>, Maryland to Webster and Jeanette Lofton Ambush ."
ipswich,"David Hamill born at [MASK], Queensland on 18 September 1957, is a former Queensland ALP politician, who served in a number of positions including Minister for Transport and Minister Assisting the Premier on Economic and Trade Development, Minister for Education and Treasurer .","David Hamill born at <mask>, Queensland on 18 September 1957, is a former Queensland ALP politician, who served in a number of positions including Minister for Transport and Minister Assisting the Premier on Economic and Trade Development, Minister for Education and Treasurer ."
memphis,"Drew Holcomb is an American singer and songwriter who grew up in [MASK], Tennessee, and now calls East Nashville, Tennessee home .","Drew Holcomb is an American singer and songwriter who grew up in <mask>, Tennessee, and now calls East Nashville, Tennessee home ."
berlin,"Albert Heinrich Brendel, who was born in [MASK] in 1827, studied in the Prussian Academy of Arts under Wilhelm Krause .","Albert Heinrich Brendel, who was born in <mask> in 1827, studied in the Prussian Academy of Arts under Wilhelm Krause ."
canterbury,"Weekes was born at [MASK], Kent, to Capon Weekes, a banker's clerk, and his wife, Mary Pearson .","Weekes was born at <mask>, Kent, to Capon Weekes, a banker's clerk, and his wife, Mary Pearson ."
springfield,"Born in [MASK], Missouri, he was educated at Stanford University .","Born in <mask>, Missouri, he was educated at Stanford University ."
scotland,"Born in [MASK], Prosser first worked on a US presidential inauguration in 1993, at the inauguration of Bill Clinton .","Born in <mask>, Prosser first worked on a US presidential inauguration in 1993, at the inauguration of Bill Clinton ."
australia,"Claire Baxter (born 24 January 1982, [MASK]) was a professional racing cyclist, competing in both road and mountain bike racing events .","Claire Baxter (born 24 January 1982, <mask>) was a professional racing cyclist, competing in both road and mountain bike racing events ."
hampshire,"Rose Prince (born 4 December 1962 in [MASK], England) is a food writer, author, cook and activist .","Rose Prince (born 4 December 1962 in <mask>, England) is a food writer, author, cook and activist ."
chicago,"Born in [MASK], Illinois, Chindblom attended the public schools .","Born in <mask>, Illinois, Chindblom attended the public schools ."
paris,"Jules de Gaultier (born in 1858 in [MASK], died in 1942 in Boulogne-sur-Mer), born Jules Achille de Gaultier de Laguionie, was a French philosopher and essayist .","Jules de Gaultier (born in 1858 in <mask>, died in 1942 in Boulogne-sur-Mer), born Jules Achille de Gaultier de Laguionie, was a French philosopher and essayist ."
ottawa,"Born in [MASK], Ontario, the son of Lachlan and Mary McQuarrie, McQuarrie was raised in Winnipeg, Manitoba and New Westminster, British Columbia .","Born in <mask>, Ontario, the son of Lachlan and Mary McQuarrie, McQuarrie was raised in Winnipeg, Manitoba and New Westminster, British Columbia ."
hungary,"Born in [MASK], Hetzron studied at the University of Budapest .","Born in <mask>, Hetzron studied at the University of Budapest ."
christchurch,"Brian Fairlie, born 13 June 1948 in [MASK], is a retired tennis player from New Zealand .","Brian Fairlie, born 13 June 1948 in <mask>, is a retired tennis player from New Zealand ."
milan,"Fulvio Ballabio (born 8 October 1954) is a race car driver born in [MASK], Italy .","Fulvio Ballabio (born 8 October 1954) is a race car driver born in <mask>, Italy ."
limerick,"Born in [MASK], Diarmuid Scully was educated at St Patrick's Boys national School in the city and later CBS Sexton Street .","Born in <mask>, Diarmuid Scully was educated at St Patrick's Boys national School in the city and later CBS Sexton Street ."
dayton,"Born in [MASK], Ohio, Wilbur went at an early age with his parents to China, where they worked with the YMCA .","Born in <mask>, Ohio, Wilbur went at an early age with his parents to China, where they worked with the YMCA ."
hungary,Iren Marik was a classical pianist born in [MASK] in 1905 .,Iren Marik was a classical pianist born in <mask> in 1905 .
fresno,"Torraye Braggs (born May 15, 1976 in [MASK], California) is an American professional basketball player, formerly of the NBA .","Torraye Braggs (born May 15, 1976 in <mask>, California) is an American professional basketball player, formerly of the NBA ."
chicago,"Born in [MASK], Meier was raised in Spearfish, South Dakota and continues to contribute to the State, having founded the School of Opera and Vocal Arts as part of the Black Hills State University Summer Institute of the Arts, for which she also serves as Artistic Director .","Born in <mask>, Meier was raised in Spearfish, South Dakota and continues to contribute to the State, having founded the School of Opera and Vocal Arts as part of the Black Hills State University Summer Institute of the Arts, for which she also serves as Artistic Director ."
rome,Giuseppe Giulietti (born 19 October 1953) in [MASK] is an Italian politician .,Giuseppe Giulietti (born 19 October 1953) in <mask> is an Italian politician .
berlin,"Born in [MASK] in 1931, he moved to London in 1938 .","Born in <mask> in 1931, he moved to London in 1938 ."
warsaw,"Mirosław Maliszewski (born February 28, 1968 in [MASK]) is a Polish politician .","Mirosław Maliszewski (born February 28, 1968 in <mask>) is a Polish politician ."
nuremberg,"Fred M Hechinger (July 7, 1920 [MASK], Germany - November 6, 1995 Manhattan) was an education editor at The New York Times from 1959 to 1990 .","Fred M Hechinger (July 7, 1920 <mask>, Germany - November 6, 1995 Manhattan) was an education editor at The New York Times from 1959 to 1990 ."
aurora,"Adam Mamawala (b. May 18, 1987, [MASK], Illinois) is an American stand-up comic .","Adam Mamawala (b. May 18, 1987, <mask>, Illinois) is an American stand-up comic ."
tottenham,"Richard Hudson (born 9 May 1948, [MASK], London, England) is an English singer-songwriter and musician .","Richard Hudson (born 9 May 1948, <mask>, London, England) is an English singer-songwriter and musician ."
hyderabad,"Mir Khasim Ali born in [MASK], AP was India's Men's Singles Champion in table tennis from 1968 to 1969 .","Mir Khasim Ali born in <mask>, AP was India's Men's Singles Champion in table tennis from 1968 to 1969 ."
palermo,"Born in [MASK], he was the son of the sculptor Antonello Gagini, and the brother of Fazio and Vincenzo, and half-brother of Giovanni Domenico and Antonino Gaggini, all sculptors .","Born in <mask>, he was the son of the sculptor Antonello Gagini, and the brother of Fazio and Vincenzo, and half-brother of Giovanni Domenico and Antonino Gaggini, all sculptors ."
phoenix,"Jerry Lyle Pettis (July 18, 1916 in [MASK], Arizona -- February 14, 1975, in Banning, California) was an American politician and a Congressman from California .","Jerry Lyle Pettis (July 18, 1916 in <mask>, Arizona -- February 14, 1975, in Banning, California) was an American politician and a Congressman from California ."
london,"Joshua Watson was born on Tower Hill in the city of [MASK] on Ascension day, 9 May 1771 .","Joshua Watson was born on Tower Hill in the city of <mask> on Ascension day, 9 May 1771 ."
leeds,"Captain Roland Dudley Kitson, 3rd Baron Airedale (19 July 1882-20 March 1958), businessman, was born in [MASK], son of Sir James Kitson, 1st Baron Airedale and his second wife, Mary Laura daughter of Edward Fisher Smith .","Captain Roland Dudley Kitson, 3rd Baron Airedale (19 July 1882-20 March 1958), businessman, was born in <mask>, son of Sir James Kitson, 1st Baron Airedale and his second wife, Mary Laura daughter of Edward Fisher Smith ."
norwich,"Zak Carr (born March 6, 1975 [MASK], Norfolk, died 17 October 2005) was a British cyclist who specialised in the time trial discipline .","Zak Carr (born March 6, 1975 <mask>, Norfolk, died 17 October 2005) was a British cyclist who specialised in the time trial discipline ."
jakarta,"Pierre Roland who was born Pierre Roland Christy, in [MASK], Indonesia on 14 April 1979, is an Indonesian actor .","Pierre Roland who was born Pierre Roland Christy, in <mask>, Indonesia on 14 April 1979, is an Indonesian actor ."
norwich,"Luke Bullen (born 2 September 1973, in [MASK], England) is an English drummer and percussionist .","Luke Bullen (born 2 September 1973, in <mask>, England) is an English drummer and percussionist ."
manchester,"Brotherton was born at [MASK] in 1814, and in early life was engaged in the silk trade, but, foreseeing that the commercial treaty with France was likely to bring to an end the prosperity of his business, he retired with a competence .","Brotherton was born at <mask> in 1814, and in early life was engaged in the silk trade, but, foreseeing that the commercial treaty with France was likely to bring to an end the prosperity of his business, he retired with a competence ."
tokyo,Lieutenant-Colonel Koichi Morita (1865 -- 1929) was a Japanese army officer born in [MASK] .,Lieutenant-Colonel Koichi Morita (1865 -- 1929) was a Japanese army officer born in <mask> .
miami,"Born in [MASK], Florida in 1957, Jon Cone is a collaborative printmaker, pioneer and developer of photographic ink jet technologies, educator, and photographer .","Born in <mask>, Florida in 1957, Jon Cone is a collaborative printmaker, pioneer and developer of photographic ink jet technologies, educator, and photographer ."
caracas,"Alicia Plaza, born April 30, 1957 in [MASK], Venezuela, is a veteran, Venezuelan actress .","Alicia Plaza, born April 30, 1957 in <mask>, Venezuela, is a veteran, Venezuelan actress ."
kiev,"Albert Rudomine, born in [MASK] in the Ukraine on 27 April 1892 and died in Paris on 4 April 1975, was a French photographer perhaps best known for his nudes .","Albert Rudomine, born in <mask> in the Ukraine on 27 April 1892 and died in Paris on 4 April 1975, was a French photographer perhaps best known for his nudes ."
oxford,Nicholson was born in [MASK] as Rosa Winifred Roberts .,Nicholson was born in <mask> as Rosa Winifred Roberts .
philadelphia,George Brunner is an American composer and performer born in [MASK] .,George Brunner is an American composer and performer born in <mask> .
salisbury,"Hamilton Ward, Sr (July 3, 1829 [MASK], Herkimer County, New York - December 28, 1898 Wellsville, Allegany County, New York) was an American lawyer and politician .","Hamilton Ward, Sr (July 3, 1829 <mask>, Herkimer County, New York - December 28, 1898 Wellsville, Allegany County, New York) was an American lawyer and politician ."
columbus,"Oliver Lanard Fassig was born at [MASK], Ohio, on April 5, 1860, son of Mathias and Elizabeth (Lanard) Fassig .","Oliver Lanard Fassig was born at <mask>, Ohio, on April 5, 1860, son of Mathias and Elizabeth (Lanard) Fassig ."
montreal,"Ira Vail (22 November 1893 [MASK], Canada -- 21 April 1979 Daytona Beach, Florida) was a Canadian-American racecar driver .","Ira Vail (22 November 1893 <mask>, Canada -- 21 April 1979 Daytona Beach, Florida) was a Canadian-American racecar driver ."
bratislava,"Magdaléna Hajóssyová (born 25 July 1946, [MASK]) is a renowned classical Slovak soprano who has had an active international career singing in operas, concerts, and recitals since the late 1960s .","Magdaléna Hajóssyová (born 25 July 1946, <mask>) is a renowned classical Slovak soprano who has had an active international career singing in operas, concerts, and recitals since the late 1960s ."
florence,"Emilio De Fabris was born 1808 in [MASK], Italy .","Emilio De Fabris was born 1808 in <mask>, Italy ."
madison,"He was born in 1957 in [MASK], Wisconsin, where his father was a professor of art at the University of Wisconsin .","He was born in 1957 in <mask>, Wisconsin, where his father was a professor of art at the University of Wisconsin ."
london,"Born in [MASK], Brett was educated at Eton and Trinity College, Cambridge .","Born in <mask>, Brett was educated at Eton and Trinity College, Cambridge ."
london,"Alison Waters (born 19 March 1984, in [MASK], United Kingdom) is a professional squash player from England .","Alison Waters (born 19 March 1984, in <mask>, United Kingdom) is a professional squash player from England ."
london,"Deepa Kaul (Hindi-Urdu, Kashmiri: दीपा कौल, دیپا کول) (born April 12, 1944, [MASK]) is a social democratic leader of the Indian National Congress and has headed ministries, including social welfare, culture, and tourism, as a member of the legislature of Uttar Pradesh .","Deepa Kaul (Hindi-Urdu, Kashmiri: दीपा कौल, دیپا کول) (born April 12, 1944, <mask>) is a social democratic leader of the Indian National Congress and has headed ministries, including social welfare, culture, and tourism, as a member of the legislature of Uttar Pradesh ."
peel,"Born in [MASK], Isle of Man, Morrison worked for the promotion of Manx Gaelic music, folklore and literature, editing Yn Cheshaght Ghailckagh's journal Mannin, which appeared between 1913 and 1917 in nine volumes .","Born in <mask>, Isle of Man, Morrison worked for the promotion of Manx Gaelic music, folklore and literature, editing Yn Cheshaght Ghailckagh's journal Mannin, which appeared between 1913 and 1917 in nine volumes ."
paris,Sébastien Denis (born 4 May 1971 in [MASK]) is a French hurdler .,Sébastien Denis (born 4 May 1971 in <mask>) is a French hurdler .
milwaukee,"((File:Forest-House.jpg thumb 300px right Joan Backes - Forest-House, 2010, (permanent installation), Darmstadt, Germany. Invitational International Biennial `` Internationalen Waldkunstpfad '')) Joan Backes is an American artist who was born in [MASK], Wisconsin .","((File:Forest-House.jpg thumb 300px right Joan Backes - Forest-House, 2010, (permanent installation), Darmstadt, Germany. Invitational International Biennial `` Internationalen Waldkunstpfad '')) Joan Backes is an American artist who was born in <mask>, Wisconsin ."
belmont,"Born in [MASK], MA, in 1915, Hopkins attended the Massachusetts Institute of Technology (MIT) under a full scholarship, earning a BS in 1937 .","Born in <mask>, MA, in 1915, Hopkins attended the Massachusetts Institute of Technology (MIT) under a full scholarship, earning a BS in 1937 ."
berlin,"Rabbi Shlomo Wolbe (Wilhelm Wolbe, 1914 - April 25, 2005) was a Haredi rabbi born in [MASK] and died in Jerusalem .","Rabbi Shlomo Wolbe (Wilhelm Wolbe, 1914 - April 25, 2005) was a Haredi rabbi born in <mask> and died in Jerusalem ."
oslo,Knut Walbye (born 9 January 1968 in [MASK]) was a former Norwegian ice hockey player .,Knut Walbye (born 9 January 1968 in <mask>) was a former Norwegian ice hockey player .
carnegie,"John Polk Allen (born 6 May 1929, [MASK], Oklahoma) is a systems ecologist and engineer, metallurgist, adventurer and writer .","John Polk Allen (born 6 May 1929, <mask>, Oklahoma) is a systems ecologist and engineer, metallurgist, adventurer and writer ."
